,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,Mean_Log2_Ratio,StdDev
gene_0193,0.8898300227409711,2.755362243315894,1.231285543720408,1.1867495941396153,2.2915154476060158,3.4004925318035375,2.0091559452114445,2.1625353167942114,2.8371967534600318,2.390308582477478,2.1154431981269606,0.8061001906952425
gene_0194,2.9590447229384793,-1.2632318722994222,-2.1435439328270705,-1.5363032853196301,-0.822854497610202,-0.49118008615405373,-1.7881110693512192,-0.9882735924648086,-0.08478466491174314,-2.2071787694401714,-0.8366417047439842,1.5010446451891994
gene_0195,-0.4743776454330656,-0.6858756128267531,-0.9163891122923218,-0.703708001253936,-1.1051772238590585,-0.1716255162486049,0.6228784067751488,-1.060348551099899,-0.7477376983680439,-1.208423653631307,-0.6450784608237841,0.5428074369376292
gene_0196,3.6155374385004615,4.109726889373708,3.0548642200301086,3.2836121874533957,3.912483298993897,4.778735703977629,3.3853579480840548,-0.041119159876787825,4.3576481112705014,3.000520982759793,3.3457367620566765,1.322250968364186
gene_0197,-0.5666412724882033,0.577964500365609,-0.6397146135144309,-0.42371895885585203,1.1483589445010414,0.5044573675634287,-0.6463004468358209,-0.47096925817113666,1.0099418652960641,-0.3813383266197595,0.011203980124093993,0.7165322236652016
gene_0198,-0.4136604076223748,1.5433880050580173,-0.7496477648949009,-0.04447036322959394,0.7304126008715857,1.035365642831702,-0.5004154655809253,2.385573004868981,0.6287416269273638,-1.0920301993212913,0.3523256679908563,1.1060682046298749
gene_0199,0.06790695844251265,1.5009057962713734,0.38579267325357985,-0.3685657609335265,1.647391464725534,0.988195745446821,0.28957132995948204,0.11223942257080544,1.8948335813645003,0.1637855732763601,0.6682056784377443,0.7803928292678036
gene_0200,-1.121933722682705,-1.4393694649847595,-1.878652691640327,-2.012081818126931,-1.276176687197919,-0.30904025709770855,-1.5213230561740754,-1.404313013239429,-0.1914512765595705,-2.122604007442244,-1.3276945995145666,0.6526316367197259
gene_0201,1.163408423748952,1.060588284022797,0.8816148789758336,0.9644491336690917,2.199747264234412,1.9545147154872844,1.5060759124399121,1.690520660779888,2.255182965629044,0.789006164026357,1.446510840301357,0.5533091337362056
gene_0202,-5.294376759372887,-5.108655985884338,-5.9592841838030575,-5.0122817217072155,-3.082606841362022,-4.040116432081546,-4.5202362912144585,-4.4266819850171935,-3.4756995221358506,-4.94448723943116,-4.586442696200973,0.8687000323075904
gene_0203,-0.78996606976623,-0.7634202127780665,-0.7790512887077464,-0.6127505066457836,1.124189691796274,0.4406976575592153,-0.7165910226568913,-0.47576063665253077,2.6358398851193194,-1.3843901986596037,-0.1321202701392044,1.2053924734968444
gene_0204,-1.684238458582142,-1.0414118634483098,-2.2318191276853216,-1.4512199409229165,-0.8552653986470683,-0.4178916775269109,-1.4487927949036454,-1.6877943884019504,-1.0936754047229336,-2.1018494179062013,-1.40139584727474,0.5614277697231779
gene_0205,0.5484500420882287,0.6582597813805087,0.48564884133931735,0.7932453793792076,1.8641783781511054,1.280421500963385,0.8099512639549283,1.2961407974627925,1.3070535275490889,0.6708317897890934,0.9714181302057657,0.44368545629144884
gene_0206,3.239087702254176,2.4537342555042434,2.7422257575956333,2.9043109130780262,3.972375167960619,4.353097071706878,2.847239732578592,0.42280184242888996,4.267257824492541,2.6537612454539197,2.9855891513053523,1.1351256070040459
gene_0207,3.7090172294094828,4.04486121294493,3.014419033408098,3.4198597426397606,4.425816404248733,3.9716935170581875,3.4496479737481804,3.4278039469422024,4.14161802461423,4.481975424727158,3.808671250974096,0.4822771998046013
gene_0208,3.1393877912337147,4.555711659930265,3.886956510860053,3.6093623861374797,5.004123353298046,5.132190820679492,3.567557492344708,3.404313834529044,5.165556220029999,3.871852607537934,4.133701267658074,0.7632530131252503
gene_0209,2.576936806156772,0.9757942002258464,0.23613873558980777,0.65188466984215,0.870442412972602,1.7693141163607755,2.308199475251612,-1.1288800991772865,1.2327229572633362,-0.08972497771360471,0.9402828296772011,1.1180403861220045
gene_0210,0.980491270160094,1.797067183379749,0.04650517048241057,0.18765793848117923,1.5265265489293325,1.5842535558637452,0.7406110975495817,0.4469244591069814,2.1648668208434856,0.3371976969292736,0.9812101741725833,0.7445503720603865
gene_0211,-1.5833238946076802,-2.451069011309378,-3.0202259330463943,-1.5549639111379883,-1.401360314241074,-1.3231428216645806,-2.204711677388481,-3.5390168428746405,-0.8883350984811632,-2.1331524494468517,-2.009930195419823,0.82297073470386
gene_0212,-1.0052809493030388,5.077625657354135,4.2136547379285405,-1.0783083046155133,5.145627664936429,5.685367493363771,4.33646207140969,4.006499398442246,5.1719698005326356,3.7991034673337913,3.5352721037382686,2.4848274203252405
gene_0213,-1.995937096926839,-1.9105098865383157,-2.617929683879917,-2.8096958710400015,-1.404879099271652,-0.949871676607941,-2.369476018053486,-1.2902220647304183,-1.3292798647251962,-1.6486188212010586,-1.8326420082974824,0.6178774034803219
gene_0214,2.1241833378400825,3.3653951008852934,1.649527663218001,1.3205996757064662,3.2811225841563654,3.8036591564365656,-2.718626397273309,2.285891456082283,3.372427287633346,1.361040661155003,1.9845220525840095,1.8854766977649704
gene_0215,1.1201509660866136,2.4819851862813502,1.2372557104934059,2.3533468283031302,2.8806437469539308,3.074314295122574,1.61940552121873,2.166221490099049,3.108057750580374,1.14491406119964,2.1186295556338797,0.7911649256338901
gene_0216,-0.4608765871568352,-0.6996860092193108,-2.648300668703103,-0.22816568390209793,0.009906099124492418,0.2666846834794602,-0.5109144506018171,-1.8268725286019996,-0.39000062276375536,-0.7360010156882899,-0.7224226784033256,0.8763619325993355
gene_0217,-2.801484448690098,2.319273183964391,1.7327147437107497,2.106583507562193,3.583499430665633,3.259026012763892,1.7906365787762126,1.841745138123841,3.285039362414777,4.838691728225679,2.195572523751727,2.0201071228719
gene_0218,-1.3006778210827152,-0.3135336951991472,-1.0189410552638243,-0.8333731023916878,0.30836565643740727,0.11927545538756701,-0.8969028885180191,-0.5861568931198152,0.5257906402683298,-1.1376154270901782,-0.5133769130572082,0.6424963977444633
gene_0219,2.655253179832091,3.5607845182491076,2.518933090850475,3.338425990360982,4.086391698328674,4.666664994310972,3.9757643001941774,3.9040926579333153,4.655939046475419,2.439537905080223,3.5801787381615435,0.8297914062121774
gene_0220,0.4517862600849887,0.7025435840316776,-0.04074173910549964,0.5806964017916563,1.4537041792174648,1.8676005760916126,0.7882249003454902,0.5097397777507864,1.5392436609888058,-0.6023695092794269,0.7250428091917556,0.7449173497524505
gene_0221,0.4913005829999631,-0.008023453645985668,-0.5232877825124177,-0.5399155315572498,0.3467162444790747,0.7157233900728341,-0.8958893029995072,-1.1064370289669203,1.1242894846074778,-0.5046361824749332,-0.09001595799976644,0.7381454227171711
gene_0222,-1.1591346832025893,-0.2756742732940458,-1.0210915818716184,-1.1715665074757848,0.11602674850957384,0.6453157856323892,-1.521090090383108,-0.5939757515054946,0.3625310516591299,-0.5765619891593379,-0.5195221291090887,0.7223436093086757
gene_0223,0.1879502484750298,0.3509449984613323,-0.6195732710294923,0.5832341933013272,0.7569760412393768,1.4122215663067614,-0.2601004050060232,0.4420474589281063,1.5178081380100796,-0.4868577231155714,0.3884651245570926,0.7260763628827716
gene_0224,2.622190037699627,3.3106409308406746,1.6730004785102,2.634483481991751,3.7129419316075563,3.657638443827174,2.0208638724432024,2.9266795531206466,3.8817632159309845,2.349449721292261,2.878965166726408,0.7522450768495346
gene_0225,-0.5233241995029654,0.44136638116459104,-0.7331782148795538,0.01490278549255536,0.3445859868779469,1.408197694101441,0.18273415435785578,-0.0689961462298844,1.0651035983355226,-0.351288516925122,0.17801035227923867,0.6739048578999871
gene_0226,-1.9009521220462502,-1.4689696215476042,-1.8855285410413023,-0.8814716261398066,-1.2864250054169488,0.011642510705534459,-1.799908404850915,-1.5160906258641904,-0.14938579147763087,-1.1177219625374017,-1.1994811190216517,0.6815827716716142
gene_0227,-0.09605110429262995,0.8631863684856675,-0.8208608263581617,-0.45265246702097006,0.44021253554598927,1.1770789272243125,-0.33315114868663837,-1.0631842564199263,1.9851071950153631,-0.506520692625561,0.11931645308674452,0.9723125486208581
gene_0228,-1.570481297168869,-1.2630199312030734,-1.6807983805415874,-1.2023402010020852,-0.4158912311522096,0.048199420120003084,-1.5269235966385728,-1.7950430513025453,-0.6788457109963896,-2.0544096999207038,-1.2139553679806032,0.6671543460081507
gene_0229,1.404802620102,2.190350990578203,0.953501998063369,0.7350531630749392,1.6196064735142093,2.887273149297964,1.1233008661351709,1.4746303579307831,2.283931598359881,0.6522942257480248,1.5324745442804544,0.7282732230406351
gene_0230,0.6906599075222435,-2.1660468774368398,0.42724155605369485,1.1058108004295397,2.1975897679266367,2.3451796704427377,1.1518253374918277,1.1027742610479245,2.5939615848932633,0.8006798061195728,1.0249675814490602,1.3462022151207582
gene_0231,2.1579918711324244,1.0339677674493264,1.6751732331088276,0.044170939117865404,2.042859930326854,1.5512534584220878,0.5435468529008112,-1.5135515530058883,1.6019050571824702,0.3129689805396942,0.9450286537174473,1.1271092817186887
gene_0232,-3.538762067983982,-2.530910988592087,-2.893900646726666,-2.813712195620682,-3.018820577418521,-4.279157303887374,-2.6405251921467388,-3.046936528253885,-1.4218254782966988,-1.3723256188948871,-2.755687659782152,0.8735219642832944
gene_0233,-1.9430349748273161,-1.3079801423111612,-2.5228995431744377,-1.6924908131939431,-0.6348946051060418,-0.7425673491797393,-1.647894140370826,-2.2638990555446936,-1.348332926961088,-1.7865984019003842,-1.5890591952569633,0.6027603129950325
gene_0234,-2.9680013405690464,-3.42087190845848,-2.9466724209200064,-3.8350649913200185,-3.0533702082139316,-2.4507301299423236,-3.397449368642655,-3.5265934361975537,-2.7929019689955226,-3.2810511999355976,-3.1672706973195135,0.40280011234220986
gene_0235,0.8404813422172237,1.229481192351288,0.5080728843144531,2.2075940471217224,1.5912634596148838,1.8530116765396374,0.37560892520966155,0.5440207499006068,1.6011860745391175,0.34490803298213907,1.1095628384790737,0.6769142572584015
gene_0236,-0.33613371747102555,1.1479526762048347,-1.9052485653007767,-0.16484641163573927,1.6908571408106035,-1.4213781196730317,-0.2873882173674728,0.934830782690792,1.7626973247059101,-0.4182158219655639,0.10031270709985304,1.2518928693742422
gene_0237,0.9212412362741494,1.4827797610744777,0.05206994651703556,1.0238231329349858,2.0230608674613593,2.594406948856252,0.9956767813721434,1.4326676016622555,1.3144577079226971,1.2931277294135413,1.3133311713488898,0.6763848720135958
gene_0238,-2.3433261284879965,-2.5501280391051435,-2.5220250598428726,-2.2542313693462566,-1.8888540565973266,-1.6682913245542341,-2.233550452234552,-2.3716644937269695,-1.4020204019467561,-2.489223847167959,-2.1723315173010067,0.390535226990695
gene_0239,-0.18250871078667585,0.07711200790061384,-0.7560676709839842,-0.7160093903539975,0.22923745700031697,0.03270906283776309,0.012089080967761963,-0.4568243756121182,1.2031503058921975,-1.1032782109174346,-0.1660390444055557,0.6476557417637547
gene_0240,0.8855413498816419,2.2179836069009062,0.7078733592994738,1.4156978806006923,2.290928027630588,2.722543982161925,1.3118501791130137,2.2397995561446242,2.8832635852296984,1.6608452250608354,1.83363267520234,0.7495700796924011
gene_0241,-0.08941786382653687,0.6212102474613641,-0.5906193511110385,0.3716805408473581,0.7571210000753892,0.5695991250975377,-0.022253823969204417,-0.042064489761930154,0.6784275563957077,-1.4531402482312379,0.08005426929774091,0.6902985718191146
gene_0242,0.5371667801231887,0.04929749750703738,-0.34636318943151817,0.3926572695965298,1.2399319250393115,1.0717694645362827,-0.7145178277738944,0.9409636759211042,1.3034690641973357,0.33411432564918975,0.48084889853645674,0.6786999225994558
gene_0243,0.25914895395901544,0.012490786759911943,-1.1516891907108653,-0.23717785704785846,0.46705395528726557,0.808540921165096,-0.4999096731882233,0.07951827633951505,0.6206252313795635,-0.4598163476827981,-0.010121494373937768,0.5938245615285159
gene_0244,3.0184706126953844,4.0265075810938065,2.7633610276960283,3.257895026790551,3.7462908351446678,3.190212313836117,2.9663451321234775,3.1382984381480084,3.6567927883756095,2.0400675069734255,3.180424126287708,0.5594913536496198
gene_0245,-3.4881373072403257,-2.9655233837490815,-3.759829718946354,-4.169075629481018,-3.060293343477203,-1.6878338968617694,-5.583246609275417,-3.2324039130579187,-2.5666939141607257,-3.690008032944919,-3.4203045749194736,1.029209048100647
gene_0246,1.2285589991252062,1.7711340159116373,0.4184217647467804,0.9152329820155645,2.8826129204959066,2.3069750707022343,1.5401419380956538,1.3697290235051087,2.152421574663404,0.6669818889457105,1.5252210178207206,0.7712600842514413
gene_0247,4.658223557052233,5.044512340219386,3.4103714150052085,3.8745036733386087,5.508093786319696,4.3978073316074715,4.197626058272348,4.4695595018602425,4.943191702464754,3.6603049684034366,4.4164194334543385,0.6541123806600823
gene_0248,-0.414643558810772,-0.48881429304660956,-0.8763668491957455,-0.6195696671647226,0.33772436032719816,0.8017670819934279,-0.5361433978074068,0.29887286952374414,0.9159343012740804,-0.853057598147341,-0.14342967510541466,0.671427934932145
gene_0249,-4.505646874156372,-3.583475521732892,-5.583127997280038,-5.253811213975695,-3.703588679260124,-3.1605787425326746,-5.689039803883452,-4.523647311414709,-3.4580917101306454,-4.690119664667706,-4.415112751903431,0.9112751554869568
gene_0250,0.37899228350401404,0.04712392894020945,-0.5190105537438141,1.0478666715517944,1.187098475048067,1.290991337635926,-1.6235526715415514,0.33596324379608766,0.6724415951084275,0.6010832342957986,0.34189975445949594,0.8808097704848278
gene_0251,-0.06084545320140719,0.4390251491511403,-0.21776372557116663,0.000816143190106644,0.5253368686778451,0.7384625383644747,0.03219955780603179,-0.19449359382837939,0.45841107323897684,0.044515338492083334,0.17656638963197058,0.3340663108995683
gene_0252,-0.3764993758155583,-0.14989745412539612,-0.2221769447282586,-0.42503766092350337,1.0066489508937702,1.8241286594503632,-0.7038463237364899,0.008597990060367334,3.904290217785708,-0.2935104903035505,0.4572697568557452,1.4325259699571602
gene_0253,-2.7444049290451766,-1.4711059013983372,-3.221028118404228,-4.472078640235753,-1.2598064524650203,-1.1340386091790582,-2.424090188765475,-2.9395468845003827,-1.0708389114034622,-3.0294417772809865,-2.376638041267788,1.1205581520943275
gene_0254,0.01671068278292298,0.8292149549377498,-0.05440576186809443,0.8304294691732825,1.154846809057025,0.9962251459187308,-0.2005754846316009,0.32168965951615847,0.6811444840355374,-0.3481025920389207,0.4227177366882791,0.5424768922922797
gene_0255,1.9393883810974952,2.492773769039513,1.746113874643926,-2.3475539461650565,2.1104577099162087,2.696824386720313,1.8721657406332013,1.9040384189162787,2.7269829308924454,-1.4487223275759749,1.3692468938118352,1.7694692755692756
gene_0256,-1.1153344777689487,-1.0288821307852112,-1.8158130995419413,-3.4221613668121758,-1.0099950176234156,0.1305903099076511,-1.299164374576009,1.4021177470576074,2.6041186107801457,-1.6953940935011413,-0.7249917892863438,1.7127464951140883
gene_0257,2.372625139884718,3.815724114108649,2.6118053634468135,2.203836973301913,3.393885672130995,3.6973532349331717,2.1028380110702476,2.2479892581344085,3.8924438373535772,2.6001259419172422,2.8938627546281737,0.72258387058166
gene_0258,0.7844267208809459,-2.1418207177742463,-1.0694581297374552,-0.5246570627113227,1.4535255306381654,1.9425135452822349,0.28496742034086603,-2.1467185137654172,1.7462995741492096,0.06549516603890432,0.039457353334188434,1.4994707264076386
gene_0259,2.777883848457919,2.3489805670689945,1.956076160552994,2.848624668258619,3.5278288575385344,3.9938168113096224,2.242361203430166,2.5026046912891067,4.028789175154563,1.583821345342816,2.781078732840334,0.8338832248127239
gene_0260,1.2480392154799942,1.9964967194886125,1.0966677502824003,0.8077922409618826,2.609038983914354,2.5271048849323106,-0.9319500859737538,0.8553624919315296,2.709247431807407,1.5060882316516144,1.4423887864476352,1.1053304314060968
gene_0261,-3.9737393504367833,-0.41503318690152263,-1.7622895005955548,0.4796970242056975,0.29008911814762584,1.2976750523174372,-0.5056987033533741,0.3003936249957887,-0.3505326617997795,-0.7348115635147303,-0.5374250146935196,1.4601093929126887
gene_0262,-0.8333739692139155,-0.452278681533614,-1.159670987366236,-0.5186721278678701,0.524719781250021,0.20786674439186106,-0.3522188609754707,-0.6863057792657669,0.6379465471019727,-1.0378030943197447,-0.3669790427798763,0.6292688716616839
gene_0263,-1.6674648759652506,-0.5641394822665279,-2.1145233074093808,-1.7768592140065314,-1.247780861579448,-0.056839164384884344,-1.1583091597264086,-1.32481361662157,-0.863013832284617,-1.7904936419084194,-1.2564237156153037,0.6279405292306759
gene_0264,2.631987338769283,1.119521976463235,0.25969732420186015,0.9583626843335322,1.5773007920644824,-1.4254003337806624,0.15347786016286136,1.5766256987157028,1.8140151961808446,0.7347113817018309,0.9400299918812969,1.1150199091277093
gene_0265,0.5266897976219679,1.1439756438660635,-0.48015189641938044,0.06239220981678101,1.1447790637928588,1.7538130071604412,0.7509486044944382,0.6896621890835704,1.34262460922089,-0.030193171402965888,0.6904540057234665,0.6898263136854083
gene_0266,-1.5565918431465846,-1.23608717954422,-2.041481735660402,-1.3568451738962914,-0.9210022367747136,-0.44086718297249194,-1.3788188937521073,-1.303004359941104,0.08444743998601573,-1.4539359009962678,-1.1604187066698164,0.601524203626614
gene_0267,-2.230226902610485,-1.5105640544294388,-2.3019749949787034,-2.1994173073340426,-1.4441659484138025,-0.9799626353388281,-2.0519756645804113,-1.9401617262653914,-0.8665790380459085,-1.118691800824552,-1.6643720072821566,0.5491512301777256
gene_0268,-2.6508642882409807,-1.5391559025382662,-2.422914940138954,-2.219176771148864,-2.1809295205517354,-0.908361598848134,-2.7537919217650795,-1.7341470452767958,-0.5382705854480235,-2.7042782642586625,-1.9651890838215498,0.7707665598919036
gene_0269,-1.3195986325150404,-1.6113861226197435,-2.8151744684607123,0.2610350786418268,-1.1157132745709644,-0.7530145644646082,-2.4756100864899544,-1.6951182001532894,-0.58493881403065,-1.5779710907983278,-1.3687490175461463,0.8970679334273475
gene_0270,-2.0109672355463744,-1.699567239919662,-1.8136388160851928,-1.5672807092907897,-1.0849323500101424,-1.0849837215886218,-2.0973613940365734,-1.7589197823988698,-1.344470786968532,-1.6261296469566069,-1.6088251682801364,0.34862893446279347
gene_0271,-1.5348104290641644,-0.8680293578195454,-1.8344736513990945,-1.3281548041099773,-0.9394008414285168,1.2619807784864414,-1.0334745312968423,-4.13290878324746,0.009019270609061159,-1.6024706396498767,-1.2002722988919976,1.3753358542348506
gene_0272,3.8589029721418098,1.0393481133437816,0.24714205991637084,1.2845458786922435,4.558229044012273,1.7689241009719938,0.5656084927267178,0.15091973101595313,2.0213117987415155,0.8994100229995169,1.6394342214562176,1.488807960852438
gene_0273,-0.6152440493244957,-0.24753110558197966,-0.902199539569338,0.017803136756352755,1.2291620696556196,1.0977955549453362,-0.814205127575115,-0.1436103586646346,1.4840388787547,-0.7338314739401284,0.037217798545631765,0.905578674947398
gene_0274,-4.796377406550618,-4.948796869202224,-5.71238021219196,0.6619341770228198,-4.156596299602594,-4.8431194044394585,-5.555192355789844,-5.190440563924938,-3.7394918513334714,-5.192751408448408,-4.347321219446069,1.8575866538397245
gene_0275,-2.427182026247416,-2.270144816275418,-3.0408785058918704,-2.4756369839465955,-1.6421819300810394,-1.3878037143978756,-2.6580859060027078,-2.436797718428625,-1.47608169682792,-3.1139781049604394,-2.2928771403059907,0.6100524652479646
gene_0276,-2.438942018343732,-2.841164642708922,-3.5081393076967466,-3.02930658349192,-1.9488489770340316,1.8726663080059027,-3.3604108913143955,-3.299417280246201,-2.3800707551564924,-3.35513471451229,-2.4288768862498826,1.5956551467233524
gene_0277,3.638277756164648,4.1961008266248605,2.8608330423592827,4.043517682992289,4.40748794190405,4.542743629446057,3.697652226748832,-1.3422363342450874,5.091201767698007,3.6265219874054986,3.476210052709843,1.7996006345210782
gene_0278,-0.4196507799440808,-0.4327602999089333,-1.499426665125617,-0.9068365630037665,0.039763587147119264,-0.23294062437391597,-1.2311142701997195,-0.488854867148196,0.40631147959487013,-0.8288718707537911,-0.559438087371603,0.5741556985602648
gene_0279,-1.9582279491579975,-1.7266693814862482,-2.3469253759617694,-1.5839069460865622,-0.5639307692010492,-0.8763819400127666,-2.636196972879092,-2.2000529390659618,-0.5998416013299984,-2.950721672445703,-1.7442855547627147,0.8399696945029406
gene_0280,2.293682204521767,2.3177227435074754,1.3098231047443334,1.3582213274944652,-3.0926754012606277,2.9963014278308275,2.0783676341606516,1.6247545019440526,-1.6245836127430018,1.0294248879693628,1.0291038818169305,1.9091464244132565
gene_0281,-0.6778042144933937,0.2771755549197349,-0.5877025609849276,-0.35476718852940164,0.6488792289285851,1.495400086530744,-0.4488746452551022,-3.2223507972031706,0.4634283772388751,-0.3349809727824582,-0.2741597131630515,1.2394057854622358
gene_0282,4.230413122732489,1.4067644228042255,4.298801467344571,4.9411868547179765,4.835380694945653,5.5371963258146195,4.110464758006119,3.3796035987746,5.304430069056228,4.080203695293707,4.212444500949019,1.1769851959469761
gene_0283,-1.0033005651699258,-0.9234757658181358,-3.3755633286141546,-1.4624427725116376,-0.5822912506350182,0.34153107311972614,-1.5062718602586134,-3.6833897918291725,-0.1426482442308644,-1.2464851055241493,-1.3584337611471944,1.2825824131260057
gene_0284,2.4383052790646778,2.1170134379796575,5.173151639960733,1.7677067331764573,2.8191549334987904,3.812406292864846,2.5619813606093813,1.6954138806403805,2.6675942038781786,1.326141974401486,2.6378869736074586,1.1315599376438847
gene_0285,2.26957341536947,2.9765026950248155,1.4498587022257081,2.2649553823370017,2.532968754158962,2.4933302499316694,1.6783420364407573,2.3816640953926287,-1.3074579713143963,0.8489789110611353,1.7588716270627753,1.2408932604418832
gene_0286,-1.2493627730724264,-0.06727450891713799,-1.543389877281785,-0.5209048518909578,-0.08323398707675886,0.03485894356712416,-1.156703103775052,-0.5301711813534368,-0.01726985404759837,-0.9531010351697438,-0.6086552229017773,0.5821513737971209
gene_0287,0.7016764729824339,1.3207238161915325,-2.6579774367180056,0.4871267557579131,1.1250817923288103,1.9889833105164942,0.62234492591515,0.5746312933864549,1.6317984694776688,0.9129429871647369,0.670733238700319,1.268226064171389
gene_0288,-2.14393335190361,-1.39453751646207,-2.356347051798176,-1.8325447085461626,-1.1870712021735568,-0.9824243622452666,-1.8841210089932978,-2.215506659808671,-0.8957605025613141,-0.8101670971251924,-1.570241346161732,0.5856271845511458
gene_0289,0.29726280873851463,1.4654148823625412,0.15848710201654204,0.3713111376193561,1.84061971288161,1.0679628958727234,0.4525860687621131,0.27693465403217093,1.3687769777189414,-0.1809649835410581,0.7118391256463454,0.6706462916037773
gene_0290,-0.2894766925596889,-0.03816126334554759,-0.30248500619486496,-0.08861375311275407,0.8003785396265718,-1.719194485505437,0.04442646298337749,0.022599687437730248,2.192669205901317,-0.04529193308964791,0.05768507621410559,0.9752433588867312
gene_0291,0.15620135131427737,-0.4932542718638997,-1.0296940723195835,-1.2070194081803352,-0.08992533200416047,0.1111883415048042,0.1821055862133265,-0.8925372707613192,0.17502382354738855,-1.5433288758700408,-0.46312401284195426,0.6585132965167643
gene_0292,-0.31993415376228873,-0.3782289332592589,-0.6673282927765718,-1.2335213829016225,0.28762561251591323,0.004180076454903592,-0.8519761842919475,-0.5445743531216684,0.369848890070794,-1.1044568569980409,-0.44383655780697867,0.5481475776349568
gene_0293,-2.557366408675538,-4.075107643670845,-3.238703087726279,-3.255745598080723,-4.177210605341611,-1.922802496978056,-2.7966104922966357,-2.753150605059169,-2.349345695599576,-2.841305872728379,-2.996734850615682,0.7126691097563534
gene_0294,0.9530524465675194,1.6352632090982044,0.19518394004229955,0.6273295454217024,0.7474970082656792,1.2767206729028289,0.7163921912526273,0.4444433377135407,1.2552658775957146,0.3980061890309214,0.8249154417891038,0.45249867439942715
gene_0295,-2.3260993038976765,0.45976201832743846,-0.9616982361894604,-0.4811049177698721,-0.17679329976198194,0.8140796470156771,-0.7684584428976956,-0.04673226632794042,0.0997342293740241,-0.6644660507963499,-0.4051776622923837,0.8740017174625486
gene_0296,-2.4047004744610354,0.21555383443323267,-2.0902043831732753,-1.5384061060574166,-1.2216986305942497,-2.6292427221202375,-1.985239728874943,-1.5417524473246529,-0.5120337108543793,-1.7856714263030735,-1.549339579533003,0.865037404486596
gene_0297,-0.5708566707614047,0.886514950644071,-0.6356701181890723,-0.5748062735430859,0.7888321349303087,1.060119161576196,-0.47851315338528866,-0.27651293129214705,1.2375504012281193,-0.10239150427065613,0.13342659969370402,0.76462018902444
gene_0298,-1.7573860727973776,-0.393415868179321,-1.3997450589127365,-1.004275766715256,0.03323043350608984,-1.098772364543761,-0.9306457059132824,-0.5624923117861593,1.0933359101016404,-2.483065207403377,-0.850323201264354,0.985023557065145
gene_0299,2.8393999956591904,2.3849264840066056,1.9909014907270493,2.4578823249906883,3.25913816839298,3.5261179788857437,2.111201497175577,2.5161485711063305,2.87179279098811,1.5475442386215237,2.55050535405538,0.595344655380465
gene_0300,-1.8751016876024431,-2.2637908242983023,-2.0710075944177753,-2.7862513267267683,-1.1462681170616202,-0.8100759714460469,-2.3640356827250404,-2.2905160143021184,-1.1013366652047014,-1.9011504182647152,-1.8609534302049533,0.6406719400237321
gene_0301,-0.7046926142826611,-1.2505296022104486,-1.3858481133181473,-1.0857118066045461,-0.8023968310004536,0.13163686040929873,-1.8557943680883378,-0.9183148994533252,3.8222571566812964,3.126970483333789,-0.09224237345335365,1.9553548310063982
gene_0302,1.0511833759667013,1.0238097637478796,-0.1621196772496172,-1.2175854625670706,1.2174850653991038,0.8580632314512219,0.2745065214706889,0.6971872982289405,1.6328108626315125,-0.40714228148361176,0.49681986975957493,0.8695767006014697
gene_0303,0.4819052550779356,0.969938186180521,-0.10317063559577253,0.3616043425709061,1.4018954210087133,2.255801033161926,4.470750476786833,1.2764802687125898,1.6853824691154033,-0.23596394169831209,1.2564622875320743,1.3781869597546599
gene_0304,0.1596405094618344,0.8474102215047791,0.2623712766607448,0.6792890149821124,1.6041117962073914,1.4352370577645606,0.11740689649394087,1.255314534960048,1.267881788663525,0.5260830213978694,0.8154746118096806,0.5508417403865636
gene_0305,-0.3364367774992618,-0.31049415988612167,-1.3526712434241246,-0.8134505940758567,0.47147348988783155,-2.348978181218108,-0.1023424096815232,-0.49152045565744074,0.8056561399699773,-0.6583379631131178,-0.5137102154697745,0.8904791843464268
gene_0306,2.0102127181542726,1.9139400288763442,1.0234056259734805,0.8088292922594775,2.341393243446743,2.9596457574556423,1.410219408127441,2.3320076828707927,2.5837259483150965,0.7629659758428221,1.814634568132211,0.7748161176443544
gene_0307,-1.482053445497695,-2.2069440601414043,-2.20471276976234,-2.0545362381678873,-1.2488777265703437,-1.0307454022559586,-1.4088148932652569,0.41435067309748647,-1.301599288226034,-1.2037114068120223,-1.3727644557601457,0.7620002145666257
gene_0308,-3.0483162826676535,-1.6108110517103227,-2.4476303023792436,-2.111481722035224,-0.992196969547459,-0.7744214878719833,-2.0424496468311957,-2.1696518715639854,-1.3571995845776668,-2.450403926654478,-1.900456284583921,0.7093421094364719
gene_0309,1.471608333596902,2.1587019763718165,1.6675001163992627,2.230567252696451,3.214181683307155,3.4984891886294913,-3.376617726093062,2.2698384239512945,3.193472721763261,1.948011742327925,1.8275753712950498,1.9521616749935942
gene_0310,-2.715217080180327,-1.7455515151322163,-3.3593891957771143,-2.252862170727244,-2.1181541980551857,-1.5782244037098057,-3.0450325548644246,-2.2437170118202934,-1.0628400797098723,2.6972756429258595,-1.7423712567050622,1.7032793646062154
gene_0311,-1.7468215977332533,-1.029756193978574,-2.1708009097058074,-1.5697873629365047,-0.7998092377303305,-3.157363026830308,-2.2797958575294843,-2.5100224610340653,-0.39149991625027347,-2.7779669480601434,-1.8433623511788746,0.899705843664639
