,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,Mean_Log2_Ratio,StdDev
gene_00218,-2.9845830872728523,-1.6838143414987445,-2.733749277979313,-2.7733551013650013,-1.0957060196474449,-1.9257021331396809,-3.2136858297556428,-2.4502410242075108,-1.3486240328731234,-3.277383557666174,-2.3486844405405485,0.7849311650269151
gene_00219,0.8408738588173209,0.9509385803565445,0.8764021490667686,1.2179401823224478,2.1471755585345993,2.3910278731618475,1.513908474382266,1.3756885025954246,2.124753740419929,0.7199875317711859,1.4158696451428334,0.6110754565161483
gene_00220,1.213132985509172,1.2357743278319706,-0.08837213359812011,0.3639245710612648,1.4794865044262493,1.4441675907550393,0.18299916040372938,0.5612370985936599,2.0037771814362304,0.3391472474224799,0.8735274533841675,0.6881293812383412
gene_00221,-0.44170373977376864,0.44097818947099043,-0.7483794728225192,-0.27422507625329295,0.5886954594093057,0.06008411889545584,-1.5267003666259558,-0.15904510529245158,0.41989651650114423,-1.2693739838460933,-0.2909773460337185,0.720498455680372
gene_00222,-1.1262887455858466,-0.11021804768140342,-1.184229490429468,-0.6588929875357441,0.1304634088873616,-0.02865655921254512,-0.7458760790428531,-0.5756607829135385,0.19387638255707448,-1.2141256575053607,-0.5319608558462323,0.5481927697860913
gene_00223,0.2703509595045657,0.23244607026390113,-0.1354980870125298,0.07282929203975964,0.8819639830326258,1.743003160704368,-0.6296832610209848,-0.09745891476816847,0.8832858363736151,-0.35359213760554487,0.28676469015116074,0.7036086177271362
gene_00224,3.1784010245027825,3.117296071403297,3.4344658654777582,2.3673231517901496,3.811042457551235,3.9442248308627192,2.6792025466372595,2.577135609980693,4.138986429315156,1.9124514481617332,3.1160529435682784,0.7311384316177566
gene_00225,-0.7959709178603402,-0.09020330001585714,-0.16481386936371756,0.14999658507239266,-0.01675916024383106,1.290431929281677,-1.0394376026475467,-0.11915343942884754,0.5011046489573912,-0.313877379657238,-0.05986825059059173,0.6468105711315538
gene_00226,-1.3478250875814486,-0.9559242423343298,-2.053341057675786,-1.6578498357425346,-1.3925238277437704,-0.922230693155403,-1.4002924687435936,-1.3754949450552574,-0.5391840664119419,-1.3834894650891192,-1.3028155689533183,0.4175344424040866
gene_00227,-3.0170524021061693,-1.8268369817431505,-3.5388718189545445,-2.1630069345000873,-1.4231877273320193,-0.8998933948861596,-3.00842202019793,-1.726134115484668,-0.5837959769604795,-2.917709581164389,-2.11049109533296,0.9899318202214031
gene_00228,-1.1113631522218628,-1.1307907648809667,-2.5307793766210995,-1.3662917937700427,-0.8920866080772665,0.2598300988324559,-1.3523766914080715,-1.3666502822323743,-0.18959209507278452,-1.6903430660652452,-1.137044373151726,0.7681077046308407
gene_00229,4.460590119453012,3.5238268092519744,2.418346718990606,3.881213931279318,4.432557182775321,5.989926199602987,3.499114450039966,3.9639804794275952,4.840280224892096,3.358407979687161,4.036824409540003,0.9694137941690361
gene_00230,0.6812004303512784,-2.5500149466232385,0.8006249641403863,0.767176096906317,2.2049761112740365,2.2682328081310064,1.011764994509332,1.5006637904850655,2.0370517406540536,0.004336141314393083,0.872601213114263,1.4147594815405031
gene_00231,1.73001777810807,1.0735046391919683,0.839030289659682,0.6490904651783498,1.6221626320350668,2.126684312967919,0.31443389211466777,-1.003990371930679,2.0094321024729744,0.20573073364889366,0.9566096473446912,0.9695846435121066
gene_00232,-1.600648170485509,0.2306124786334754,-1.65471817704257,-0.5956960723523288,0.4252335176804898,-1.6171250692356676,-0.30134389937638056,-0.3668128480704094,0.8440929174323957,1.0538654173270094,-0.35825399054894946,1.0148423816313288
gene_00233,-0.9625237610513235,-1.256191470449103,-2.504485746793698,-1.8824359781063575,-0.5690538993372232,-0.2651245024270435,-1.9118799861938485,-0.940491097774208,-0.7522419213021483,-1.7394470122068626,-1.2783875375641818,0.70735829768735
gene_00234,-3.1824588681622132,-3.803154585353266,-3.736167541713825,-2.496760335935747,-3.1381692865568858,-2.2809570722106853,-3.9640144620714115,-3.648668702312419,-2.917159927182465,-3.168768361927501,-3.233627914342642,0.5626598540020673
gene_00235,0.48886144960717326,1.7937215011069514,0.14752574357697765,2.3001155359160057,1.7841565131727795,1.3489068894155618,0.7342563765252383,0.9894451930590271,2.184187831967638,-0.0021429938592729125,1.176903404048808,0.8306142970043433
gene_00236,0.03285436307137224,1.048133817525302,-1.4173658140922583,0.0005590612052847888,0.6927275510147055,-1.5468602811794019,-0.17474917991671085,0.5239518476156692,0.9105512958006163,0.2403741800030156,0.03101768410475948,0.8921611412414111
gene_00237,1.1087001202678501,1.9943701613299218,-0.1347740098712602,0.2948297572079892,2.1796953941342383,2.112663520903722,0.4709789881355755,1.0319674882682008,1.7966497638909396,0.601424090445625,1.1456505274712803,0.835166263163462
gene_00238,-1.9092924398944235,-2.20240029677695,-2.222646572799805,-1.5554501732842585,-1.8263637511463917,-1.6025387269684055,-1.9979404255432207,-1.8916895972602767,-1.7763323114633915,-2.1398141057871407,-1.9124468400924264,0.23313559312768714
gene_00239,-0.2854946783605593,-0.3803023701280489,-0.9427536619282844,-0.9756258723726356,-0.8886319794727606,0.21245804514539177,0.04455002923136206,-0.7870839922152602,0.7649376048425897,-1.040154891361499,-0.4278101766619704,0.6110005283307479
gene_00240,2.1384855297864784,2.5876712754217532,2.070026813219815,1.8589848448977995,2.238892853364245,3.408147526061403,2.27872220200443,1.2824922427675027,3.1239440200243083,1.5855469407895348,2.257291424833727,0.649342421401347
gene_00241,-0.17807624630267138,-0.5514803571141407,-0.5884538265789412,-0.389786894946294,1.1277036895736805,0.8115295648794582,-0.383265092993903,-0.2568282924674734,0.8633169110179458,-1.4668438302037337,-0.10121843751360729,0.8008119076473122
gene_00242,-0.0022513514315506966,0.8828341203140557,-0.41857325944582036,-0.753568404809428,1.3868603984359933,1.6666172462650028,0.18410769606624242,0.1907756396355092,1.3437267237065955,0.09094592417762637,0.45714747329142263,0.8177061691308389
gene_00243,-0.2402220900388344,0.5911315666819532,-0.7923840390610521,-0.01656864719830211,0.4891038910764728,1.0017496593325825,-0.4327274611524915,-0.26621757956340314,0.07037755065564605,-1.0032570155359648,-0.05990141648033935,0.6246542030540002
gene_00244,3.215249357474061,3.2422965872482368,2.507388717089374,3.1652163147377923,3.9972516978594044,4.291333844836541,2.522112472400625,3.1841206547921406,4.071964328252765,2.5105832535101085,3.270751722820105,0.6628980564948673
gene_00245,-3.2335113450637607,-3.0335102588141756,-3.9528425820698176,-3.7331384933139393,-2.105492784963437,-2.5125087501985113,-5.461602308943103,-2.596933164647124,-1.7145518337712309,-3.510189091068991,-3.1854280612854096,1.0713244885255264
gene_00246,1.44745360042063,1.9429003319115163,0.6145913920084587,1.1303624974462476,2.393613282203772,2.565690006500163,1.5398279440795037,1.865353405846272,2.2062021736579522,0.9567308308511822,1.66627254649257,0.64171719991059
gene_00247,3.5225773819631883,5.703606397800912,3.541887483263578,4.240534563542534,4.98644179874772,5.238084898545373,4.005999610959462,3.845607450904842,4.337528525024236,4.012088485293214,4.343435659604506,0.7350220613289937
gene_00248,-0.39945611659822605,-0.37846222032625665,-1.0128755108472274,-0.43526181023309723,0.1487080472447653,0.9091889308275047,-0.4312795888604069,-1.0151912087427908,0.889146974609541,-1.009225960006146,-0.273470846293234,0.7183916215824341
gene_00249,-3.915223530539951,-4.05409113646421,-5.213838610400702,-4.749036727985073,-3.0489623457500317,-3.515826185178903,-4.5827731961554825,-4.605878034562353,-3.0164785912399026,-4.554840508636961,-4.125694886691357,0.7459038583103755
gene_00250,0.22100112477448547,0.5376351641258015,-0.29170333842135354,0.7257019933303637,0.9636633038313226,1.1880038459464901,-1.6919452139912998,-0.356812183244485,1.114943819169681,0.00012774178069079045,0.2410616257301696,0.878231404094895
gene_00251,-0.12374470942710905,-0.1826152536693174,-0.5607770077052159,-0.41737285319620593,0.8168734258689447,0.4620129342849421,-0.016128863274534166,0.3247142911142902,0.7611948429985171,-0.5025201245660305,0.056163668242828126,0.5081743117013416
gene_00252,0.22543778414683519,0.09825360384021359,-0.739841309333047,-0.10462284144492477,1.5637781921646732,0.7694676629689305,0.35055352983236854,-0.04471086305751586,3.3730440462471107,-0.10585521522903651,0.5385504590135608,1.1675911632174514
gene_00253,-1.9739603047295682,-2.159392714604235,-2.780005568352886,-4.93309240085366,-2.022394429267085,-1.9506975361582652,-3.0671478784483672,-2.4268758833789827,-1.4264491743267034,-2.484313061942061,-2.5224328952061814,0.965841145850443
gene_00254,0.9968821652914789,0.7037579243698954,-0.358881506265368,0.5826110580788673,1.4638715860026683,1.4239436700782402,0.4003705512739508,0.5304822104980111,0.8063076484194525,-0.5242280764963876,0.6025117231250808,0.6552580266178537
gene_00255,2.007039689450284,2.570113237085118,1.588626546210467,-2.1352429696442274,2.3788085002308303,2.5475772672242933,2.136502733787777,1.8774428994949424,3.078574495212519,-2.32947142016548,1.3719970978886527,1.9446593660186224
gene_00256,-1.7249642060469843,-1.3373807718022395,-1.5405244037026729,-3.413064624438985,-0.3489921784036555,0.03901792664864409,-1.4863324518615926,2.3748997877595315,2.529875450356474,-1.335949986482091,-0.6243415457973571,1.8572971404431748
gene_00257,2.7734268110258404,3.4164363629856607,1.5872635451327037,2.428100086555275,2.829614300233044,4.306805914885494,2.098639957073996,2.4006097386271126,3.23646677576884,1.9009263599904402,2.6978289852278405,0.8032535392657628
gene_00258,0.1480097851254552,-1.7800884827737955,0.07376342698977509,-0.05219263309115557,0.4978868401254479,0.5764481592217477,-0.2680283460490926,-2.5056911951650673,1.3950089174818032,-0.24899411320498652,-0.21638776413398686,1.1386692850455984
gene_00259,2.3858421968183103,2.6666570866418637,1.889118529501008,1.730382498467845,3.312316938710625,3.9525176622780025,2.1017292110572368,2.6207537369104026,2.8460018628240356,1.0982675884006943,2.4603587311610022,0.8177216351629116
gene_00260,1.6312534643296646,2.530328293300306,1.005079618694392,2.1221463077198903,1.8479790545205566,2.346596962104012,-1.181709232694757,1.7595681627251054,2.2047484273539877,0.6674322514679212,1.4933423309521079,1.1053892281075866
gene_00261,-1.9500800618182534,1.9068900457949611,0.6345411062432139,1.3083050372124394,2.1519148212798194,2.4607677301824094,1.0633655942128055,1.0673718965715653,2.067276961326685,0.5674553286037147,1.127780845960936,1.2643063083625112
gene_00262,-0.7788466772186179,-1.118873461700253,-0.8664184914274868,-0.8513214414301973,-0.46016008636863254,0.7651275498997994,-0.9435332843781727,-1.2112137788576605,0.6972900866476431,-0.6330508122650234,-0.5401000397098601,0.7038194832692851
gene_00263,-1.8131899493226025,-1.349917197318428,-2.068919048528401,-2.2089900967333795,-0.694526131076013,-0.20458190421033934,-1.454604629941365,-1.4439452310201668,-0.18890256357064128,-2.185492111373686,-1.3613068863095021,0.7656199979206602
gene_00264,3.374302668791675,1.2099572481215457,0.1994566941062922,0.5800296895367643,1.5622585313789645,-1.5949606126488447,0.6941849441028793,1.0342863231093822,1.6644652498959114,0.4884357969179847,0.9212416533312554,1.259827004152162
gene_00265,0.07900048725842418,1.259467454717389,0.1680671702437878,0.32656243562835213,1.175633766234047,1.8538380674740231,-0.023882355589990634,0.5501120760963534,1.6046083905673387,0.8597078890380352,0.785311538166776,0.6663446357414243
gene_00266,-1.9578383815401972,-2.0468428790843634,-2.259239106710514,-2.2245804130654006,-0.9233711916379874,-0.7739667798630978,-2.039136406651587,-1.8398597112694646,-0.026208675695363337,-1.9734686192258615,-1.6064512164743836,0.757101667029412
gene_00267,-1.3776290294447724,-1.5972997606334405,-1.7991837022980783,-1.8856164197305525,-0.6098550532893994,-0.7098548505368811,-2.221830817109127,-1.511048324716498,-0.8523201111864667,-2.0458956588310007,-1.4610533727776216,0.5679226176852878
gene_00268,-2.0134303306395,-1.6742304166602726,-3.157613334750899,-2.188748331348367,-1.2356212438112457,-1.0884492154910304,-2.643686643991437,-2.852626741502349,-0.5524120562173005,-2.320775664282749,-1.972759397869515,0.8319650573562786
gene_00269,-1.1986075091879662,-1.3420529378432908,-2.3599675921111625,-0.19278084830581477,-1.339844897962511,-0.9064635287119214,-1.7646371394781426,-2.095022495258119,-0.8108810960840518,-1.865297854942147,-1.3875555899885126,0.6538824729637587
gene_00270,-3.749783582940921,-3.801575624329565,-3.6032567237198503,-3.574184893942154,-3.2085824648997825,-2.853240782031048,-5.023439227930819,-2.4640577845032365,-3.840051775438856,-5.108465286186607,-3.722663814592284,0.8349167695961767
gene_00271,0.0957256912525406,0.9593549705680299,0.13075540753935966,0.5357449578115946,0.6545133116995548,2.489723851326903,0.8861416432638125,-1.7457618532995705,1.6027627364558994,-0.28786968955146497,0.5321091027066659,1.1310764475127246
gene_00272,5.534436001073609,3.9952264408022797,2.5601997603054993,2.3925240599848157,6.474249468935857,5.16642785086956,2.419525536697028,3.254824924271935,4.305622537310481,2.24342737073559,3.834646395098665,1.507488877250923
gene_00273,-0.4225339327777654,0.7330564973024294,-0.5429833700257759,-0.5810207691858505,0.494600409437017,1.3174887561784878,-1.3576251695462114,-0.027155876169873513,1.0459004764443596,-0.8874274772313298,-0.02277004555745129,0.8849898393282748
gene_00274,-7.034163490173415,-5.897439682824708,-7.439936387710969,-1.8837770536704428,-6.398906917944836,-5.798949992388498,-7.080889027107349,-6.2857839448502615,-5.8327762727168855,-7.290050599962114,-6.094267336934948,1.6038008082091857
gene_00275,-2.2839510399028033,-2.1387891771763807,-2.4002106658946043,-3.162312103481264,-2.345589504835264,-1.3276021025709612,-2.5415142915580793,-3.4138534059737404,-1.4039007266230916,-3.026217128696649,-2.404394014671284,0.6870152512906651
gene_00276,-0.7012198026807976,-0.40599981357193105,-2.0733614222179506,-1.43092022594875,-0.42345122631578513,2.9874444010530072,-1.0132962385526363,-1.1204455942338616,0.182608230608983,-1.7342700252638188,-0.5732911717123541,1.4198442222221568
gene_00277,4.242996332930702,4.411124933225459,3.282989579974739,3.8413118947936895,4.833326648438746,4.770813320407433,3.3422355802634325,-1.1875893187553221,4.606117834580706,2.689613447159611,3.4832940253019196,1.7892990974097567
gene_00278,0.14747537953816592,-0.6594460735390077,-1.4407904679305803,-0.2311168409540621,-0.28916926849433205,0.3326728613824579,-0.04029786339161734,-0.9930908897029402,0.12012537212646417,-0.22341132663142538,-0.32770491175968774,0.5536235628070435
gene_00279,-2.033443361923102,-2.005410724565766,-1.9128741952661386,-2.377971511342395,-1.3399340084502465,-0.5551927572207468,-2.131947156425711,-1.7590936392706438,-1.4653195300102344,-2.20823176432764,-1.7789418648802624,0.5365298784253391
gene_00280,1.8463580525377363,2.1161735444235177,1.3080095069304947,1.7074981749654745,-1.9755406044704913,3.2273475274471464,1.3490318631087703,1.5164410338903047,-2.205555126527144,0.7587025656463244,0.9648466537952132,1.7346947500183187
gene_00281,-0.5542992822799606,0.1029356149504795,-0.9730376305828892,-0.16618029848210614,0.33780587437944865,0.06987057707834277,-1.072115255143382,-3.0639447697354707,0.654586572873886,-1.2135885702684104,-0.5877967167210061,1.0746925107156757
gene_00282,2.737241909460191,-0.7842245738389528,1.6163548158448693,1.9725696230588394,2.8017911407752543,2.6635802414007266,2.349068830069599,2.43637896974076,2.206012051480168,1.6289331606049429,1.9627706168596402,1.0543625184106191
gene_00283,-1.2041641135192942,-1.0052219885191283,-3.1172798045064223,-0.7256851333227766,-0.5859588356417456,-0.18371190199049503,-1.6329090181210486,-3.853104128912043,-0.47666064861260166,-1.582412446044394,-1.436710801918995,1.187167080833088
gene_00284,0.2550807859669541,0.5900351597927538,2.55881522735916,-1.3864643764542053,-0.1969887189135583,1.164296702166397,-0.043300201209319655,-0.1691404472330884,0.6132581384861551,-0.422447446594417,0.29631448233668317,1.0532714096566864
gene_00285,2.142561356119073,2.9359064764040843,0.7634048108982898,1.8460510121527982,3.384090955021081,3.2011050099867555,2.1073915053569845,1.9758498145482344,-0.8901591686180115,1.854313855399186,1.9320515627268473,1.2537793701208493
gene_00286,-0.8816105492925852,-0.5935286997751388,-1.2041031321034446,-0.7048592251325384,-0.5319348017698563,0.5604389334767665,-0.8646367000019323,-0.3035817345515497,-0.49498909334551655,-0.651227492507112,-0.5670032495002908,0.4675222968182382
gene_00287,1.029097467995404,1.259784126134653,-2.9744829349914568,0.7322929896753179,1.9376132011964904,2.009003042039594,0.6018480644639018,1.218106680041385,1.9989695093991284,-0.233459794164846,0.7578772351789572,1.489703402709111
gene_00288,-1.2480407773297348,-1.61062599808591,-2.7108090050213045,-1.6756937245198884,-0.7889865853287118,-0.2298125238103731,-1.8756513137562867,-1.9243873182098254,-0.768781809225994,-1.4081155654942148,-1.4240904620782244,0.7069718924996944
gene_00289,-1.8885607668869484,-1.0733528448994705,-0.8784681543791512,-1.329537458527665,-1.0656461118919207,-1.6951669934542977,-1.612098746565532,-0.6396679747816141,0.49152586902280404,-2.3779997795703567,-1.2068972961934155,0.7892207342166399
gene_00290,0.04548923502593031,0.43432502785978694,-0.799223497608142,-0.23667134103342483,1.0825929774689345,-2.196714715847588,-0.011643865596425787,-0.5057203233692237,1.7125592873506184,-0.5385820361300183,-0.10135892518795524,1.0676622619882885
gene_00291,-0.39489178713305273,-0.2819802908887369,-0.976214423536423,-1.1698197041374707,-0.24045356630159842,0.05732539271173431,-0.8574496510022949,-0.1860157633877727,0.4085748533853155,-1.3496633987087008,-0.4990588338999,0.5662526466978166
gene_00292,-0.47617044113640106,-0.0913718819287543,-1.111622083250351,-0.613003554296782,0.5974929365193091,0.3982357951332316,-0.8013585007119441,-0.10030757436985732,0.743646873258627,-0.48169202920588955,-0.19361504599888119,0.6168522927790584
gene_00293,-2.394727901791787,-5.312356047226856,-3.256556382608482,-3.1325151608679183,-4.619189382907599,-2.0750259732863143,-3.213166917133888,-2.9569842742626586,-2.009528504641256,-3.2303577817233804,-3.220040832645014,1.0472867989225658
gene_00294,1.4709844269859622,0.5081766545948103,0.7739501763954562,0.5155577138308072,1.0089112480548903,0.5882828290842609,0.8444144824939264,0.16272423362609834,1.4252097506418897,0.9486719602325939,0.8246883475940695,0.4110181844215985
gene_00295,-2.6176378613102007,0.37957323093759743,-0.8707394893426308,-1.2605735925516313,-0.08506306176237644,0.6947420967259348,-0.46113150898282496,-0.9349980451039142,0.5697321945892991,-0.5269653975219593,-0.5113061434322705,0.9948785716041428
gene_00296,-1.2914793755300669,-0.14449258854302074,-1.8755593864083746,-1.3028274489965344,-0.7132821559969045,-1.9849850122022166,-1.7934363232617352,-1.642037852571882,-0.61859369302145,-2.159335747326674,-1.3526029583858858,0.6679620700606601
gene_00297,0.1462428562912667,-0.29231444050003635,-0.9286636528825727,-0.3696636813842967,0.8047428877498215,1.2006585941751553,0.10399863431654283,-0.14682366412443218,0.6415504237288069,-0.7579010313131717,0.04018269260570836,0.6829121981712516
gene_00298,-1.1565738989662402,-0.6421266075940844,-1.7801700412677248,-1.14851785944843,0.12808732446062232,-0.10664100643784775,-1.5843484776674062,-1.1302908993581569,0.5528076221916755,-2.0157826750010828,-0.8883556519088674,0.8518478680853039
gene_00299,2.8421133863251673,2.5843525529512483,1.3347576574541935,1.871153397891026,3.442789235670949,3.9251197268569373,2.3608326114912233,1.904127926558767,3.111978094117538,2.37647371611127,2.575369830542832,0.7820637494457113
gene_00300,-1.9963579507224334,-1.6756800946840318,-2.1887757726597528,-2.4590449314898226,-0.9239721805251895,-0.6711645419280567,-2.783692690216837,-2.3243559320844054,-1.2978723062893807,-1.8631152261361075,-1.8184031626736015,0.6812180577293696
gene_00301,-3.4560198571132257,-2.773433703395376,-3.724613140229515,-3.2280800700147343,-2.255106587709743,-1.9817298110401065,-3.4120519052653644,-3.0339888076516695,2.0364496939812042,1.0614655412457659,-2.0767108647192765,1.9982145667431883
gene_00302,0.3253120854831372,1.6232378548943263,-0.022398214570561598,-0.4455775686289265,0.9160803521353724,1.6447644913828667,1.0076659074186152,0.4165992497513518,0.9893228571524579,-0.016967837177633116,0.6438039177841006,0.7076865182798363
gene_00303,0.4404494163103647,1.1064757943259107,-0.13029664734529095,0.16506181975525633,2.0970685202304145,1.698374311567332,3.8183161440379267,0.8170079613661363,1.9853352687390986,0.40214865104016595,1.2399941240027315,1.1887969758970105
gene_00304,1.1731095279954684,1.1504088072163403,-0.08861760574362626,-0.2904777394428025,1.0394336391634107,1.740797365455444,-0.06524653219589155,0.015759505379353222,1.5821190964512921,0.30216511475564195,0.655945117903463,0.7600383491966389
gene_00305,-0.5643057104393171,0.2597911297546435,-0.722297260024158,-0.17009713912147462,1.086005885414104,-1.1156990590696454,-0.39030114550466954,-0.5797168581152379,0.5821424398089293,-0.3245977403919159,-0.19390754576887415,0.6597500097318603
gene_00306,1.1299187105806991,2.5739110347862426,0.9268034114546674,1.3788114480105857,2.0226007203942062,2.0973378894708863,1.2358117132762465,1.9786274370254737,2.1561412818354935,1.5164927230229783,1.701645636985748,0.5360839040490716
gene_00307,-1.8420767907426658,-2.0686353839429596,-1.836296473517335,-1.3909078205899068,-1.188685766993334,-0.9567286013763779,-1.269567197030168,0.4822447355962031,-1.115359737759044,-2.1460119474401957,-1.3332024983795783,0.7620789174042213
gene_00308,-1.571919511936228,-1.7732613054127853,-2.6386289703033787,-1.7397232919017096,-0.44827739951196255,-0.7251968942894439,-2.2652800318901725,-1.96085348435402,-1.005969642698761,-2.558726854829117,-1.6687837387127575,0.7467229242725588
gene_00309,-0.686103752592216,0.7723814705889045,-1.0556736743217652,-0.659241750699991,1.6745147316458517,0.9423736867140969,-4.3715212322003705,-0.28882033946289676,1.7040006650694766,-1.182542834897383,-0.31506330301562924,1.7892089464273682
gene_00310,-1.8805543417917367,-1.8738372382244943,-2.479567381726636,-2.5724027775293465,-1.1351757830961708,-1.070294718183907,-2.287212737316958,-1.993637029352537,-1.5164907199065367,1.8647931570031921,-1.4944379570125133,1.2865585524255565
gene_00311,-1.3798506342804273,-0.909375211486965,-1.7884033638867372,-1.774246980138609,-0.31101811718919015,-3.772251231480397,-2.434527936465116,-1.750570628553662,-0.1190462094566645,-2.52636239061316,-1.6765652703550926,1.0895102507995027
gene_00312,-2.9921146045580396,-1.8700402820458133,-1.6009374681764663,-2.406394042892564,-1.6672756565008322,-0.6854719430918896,-2.403029864505951,-2.778186243069627,-0.3634904914256366,-2.6939643536364417,-1.9460904949903264,0.8858750783191472
gene_00313,-1.3761290368227719,4.480833200824791,-1.7220191433852663,-1.169301289867856,-0.3667688327538905,-0.4220801799758151,-1.4068545419993423,-1.0711194520767826,-0.17291133546715418,-1.9873877090610055,-0.5213738320585094,1.856062794757525
gene_00314,-1.6457518328485463,-3.0405776124730943,-2.6583175749866905,-2.1277999067143543,-2.2038433137079134,-1.8594228422119965,-2.86824083769406,-2.507828744842406,-2.0763567760578328,-2.698617294778381,-2.368675673631527,0.45530619195618727
gene_00315,-1.7683827224179465,-3.0203555400564137,-2.7276271932347775,-2.661905935643219,-2.3151325694058444,-1.5329288820615166,-3.636936462436234,-2.696572549349295,-2.226220808792446,-3.16746663645283,-2.575352929985052,0.6366941806081885
gene_00316,0.1376348405610576,0.4813711432654712,1.5554356726254317,0.32500225771992275,1.1400907823365236,1.3585494579245376,0.41938007831210156,0.5346743836634285,1.267576642511034,0.920246703917027,0.8139961962836535,0.4956022777498527
gene_00317,-0.8086048387532427,-0.005145764725829394,-1.7312495662016079,-1.1408998080691295,-0.8852629932102318,-0.26380794951685965,-1.5505697826572713,-0.07176337536517696,-0.4262024660531655,-1.5638897581146651,-0.8447396302667182,0.6417854278979059
gene_00318,1.7630970644338286,3.1082210498031637,1.4494458559185164,2.437617953117062,2.5759746201650224,3.4436054069575572,1.501147391554262,2.1865805462497003,3.233728490492856,1.516089499070207,2.3215507877762174,0.7601616833714092
gene_00319,-2.0931979913906478,-1.2270333081477462,-1.6372455751188424,-1.8773182861353028,-1.4147391329025332,-0.7480119788320204,-2.2408445704165074,-1.5539930166303508,-0.6966900001001474,0.8131587892908007,-1.26759150703833,0.8924370439044671
gene_00320,-0.36385789196762847,-0.32895328271075275,-0.47409970879799335,-0.9411277326847617,-0.24742484371529727,-0.5723733854060288,-0.9054235925794515,-0.5936545380716712,-0.3888188776250472,-0.7629284002679765,-0.5578662253826608,0.2434098779953394
gene_00321,-2.473249354451795,-2.572377535914113,-2.431553731271308,-2.634747029356786,-1.8843501607546012,-2.1281853236561328,-2.561806498120557,-2.674326372732038,-1.244942146580318,-3.2126963168811873,-2.3818234469718838,0.5295412734499945
gene_00322,-1.848268564791694,-2.9707663799435764,-2.037987498534741,0.129465194665831,-1.5807583040770072,-1.6937981461867921,-2.5341643868435564,-2.1599001913115257,-1.6386032893286153,-1.9936126224449073,-1.8328394188796584,0.8119331854490459
gene_00323,-1.9630249903229808,-2.0352838109668197,-1.9158759083227368,-2.034096908602631,-1.4673195647133956,-0.752348253249886,-2.180244827861946,-2.076217589954818,-1.0302381005460461,-2.114405354803976,-1.7569055309345238,0.5002343589500031
gene_00324,-0.8535906575976794,-4.561486985291404,-1.5134565491037235,-1.5378500973561324,-0.553130995361018,0.17621003122383672,-2.5797307213847462,-1.116501270660132,0.1116959282303594,-2.0967707199453702,-1.4524612037246007,1.4040572827904196
gene_00325,-1.1772812862572255,0.4070847178325988,-1.8375014472813511,-0.10609438179446562,0.5521080231822193,0.4666015650022903,-1.172975749097704,-0.856287649942097,0.6033774970655024,-2.841234158069498,-0.5962202869359731,1.1762892386946213
gene_00326,0.056330477060964085,0.8086421713549027,-0.8337915913934433,0.329278265316028,0.34238885585372947,1.6883850114346863,0.2392371133374862,0.05829726348517961,1.0496484913841178,-0.4102168206050093,0.3328199237228641,0.7189161363321548
gene_00327,3.0676474307148762,3.711392963974545,2.0042779471228607,2.7079467406666295,3.828186288903492,4.0368592310604425,2.4277583230290634,2.9906195261445583,4.074638664181009,2.4847174528343903,3.133404456863187,0.739243504621055
gene_00328,-0.2792573907864987,0.5838066415394622,-0.8276355083450229,-0.8144645525477945,0.0929495893912235,0.7557227938655414,-1.0939505305397668,-0.4718097243886805,0.7821988092391151,-0.4165805341716312,-0.16890204067440523,0.6885033687372436
gene_00329,-1.3787533266764065,-0.7765745728857584,-1.097749024145069,-0.8276250106445384,-0.4353516199437602,-0.30615597289369956,-0.4937721904466644,-0.8300554149922061,0.4637695182374972,-0.952738545011531,-0.6635006159402137,0.5088737662436317
gene_00330,0.9460601330970675,1.3315830526548051,0.415954654279621,1.2036647818860766,2.285413488712498,2.5094196166283,0.7187838601394196,0.9370134918031295,2.829661155278846,0.30094825605622927,1.3478502490535993,0.8904097495615053
gene_00331,-1.0340593839733885,-0.9175676177449756,-2.3313691647178985,-2.0576322440877868,-0.8491246117799862,-0.09760432636898811,-2.0439250201696555,-0.9162438244405982,-0.3670651792886946,-1.7692847828823972,-1.238387615545437,0.7642774254160032
gene_00332,-0.47517615493393683,0.34346396923901634,-1.362846188048578,-0.7649684077681098,-0.2948479433922449,0.5739111365992414,-0.4765786241094722,-0.5477591007357868,1.2827947869443461,-0.9716363139537579,-0.26936428401592827,0.7883760531306225
gene_00333,1.5999617850918688,2.5780002722551565,0.7795412283377355,1.3601311782975491,2.2756593718695406,2.9898759095916647,1.6415955227673311,2.2943849478644633,2.8025736029711164,0.911139578326425,1.923286339737285,0.7770969360604855
gene_00334,0.12626198158866891,-1.1682279808427298,-0.7319413630678656,-0.39727943030325524,0.15728130847344754,0.5645879411429477,-0.5169959791585144,-0.20717575386858783,0.11437518776823313,-1.1783452234671135,-0.3237459311734769,0.5851340080507206
gene_00335,2.511480217647567,2.7819722633480186,1.7192158003691935,2.782258444308088,4.04601211010418,4.228048693880305,2.7067103630246034,2.6344738100845655,4.0662874828544595,2.085190104276315,2.9561649289897294,0.8660582072686579
