,baseMean,log2FoldChange,pvalue,padj
gene_01178,2.4258889217080397,-0.8781217446376515,0.08376464641212833,0.5000874412664378
gene_00674,14.021760468226159,0.5938071153364228,0.08409315356504905,0.5000887740661858
gene_00820,18.318293944296403,0.7498665613174946,0.0842649584301523,0.5000887740661858
gene_00081,13.474823030888228,0.48834289374109174,0.08459422720428621,0.500557557421812
gene_01071,76.60652738046242,-0.5457849475165739,0.08489469436516545,0.5007164381677781
gene_00172,37.71340380674148,-0.6395720390491095,0.08512179448852228,0.5007164381677781
gene_00727,142.19359074599225,-0.7218933329556332,0.08641539775354856,0.5068351774401675
gene_00361,43.085048553639226,-0.3625173907103915,0.08679657492404132,0.5075823094973176
gene_00187,81.88406790245263,-0.7121881218959698,0.08771341071067451,0.5114484589543703
gene_01278,58.62690018606547,-0.5380415470250374,0.08797380011218249,0.5114755820475726
gene_00281,25.09963194903535,-0.625208596981778,0.08861120110399454,0.5136881223419972
gene_00077,12.799710404358006,-1.3069756357311222,0.08896750268823203,0.5142630213192603
gene_01293,98.69195931925124,-0.3461011864431652,0.09009969983266566,0.5193066272776119
gene_01127,9.185626292254534,-0.6848763601592842,0.09181477836708031,0.5261591883500304
gene_00518,18.4283733731002,-0.5540634482042633,0.09155341752128174,0.5261591883500304
gene_00061,22.948695286267426,-0.4253051278015543,0.09250808307109841,0.5271115844507032
gene_01271,18.601062513394158,0.6409269304269505,0.09245146533695034,0.5271115844507032
gene_00636,19.145787602453687,0.4007388404617911,0.09420455074088055,0.5293208367560641
gene_01009,15.764985362636915,-0.5789690709892265,0.09408620584589424,0.5293208367560641
gene_00239,20.088647786994027,-0.7368028834187974,0.0940006454393476,0.5293208367560641
gene_01025,3.253501054145102,-0.7642422763677279,0.0938438372861231,0.5293208367560641
gene_01951,19.075823658772997,-0.7811059309877624,0.09421910894257941,0.5293208367560641
gene_00786,1.5363721577576452,-0.7384538696798806,0.09503002640750058,0.5302644677813191
gene_01319,9.209740284337602,-0.6577952286871811,0.09527463118471759,0.5302644677813191
gene_00378,12.087921210458829,-0.6123595257850538,0.09488212217092962,0.5302644677813191
gene_01971,6.059082659638553,-0.8040794832367344,0.09544760420063744,0.5302644677813191
gene_01303,12.983895219852286,-0.40121674764852144,0.09614118999207505,0.5326381717012468
gene_01422,30.851090834089074,-0.4735077529310161,0.09673758411290578,0.5329894441482412
gene_01212,12.20628611222406,-0.5155006538186221,0.09652898688902435,0.5329894441482412
gene_01610,13.149206019649245,-0.5328743983791951,0.0970552819933933,0.5332707801834797
gene_01717,28.93880474867974,-0.817657412621962,0.09775546721452304,0.5356463956960167
gene_01250,2.3909718824495627,-1.3144634483403606,0.0988078975232745,0.5399338662474017
gene_01466,29.46275065556252,0.3960663660727025,0.09963487025526613,0.5419330894699884
gene_01925,42.45953319166489,-0.6750713856273871,0.09971568846247787,0.5419330894699884
gene_00826,10.593352500385294,-0.6705888133335629,0.10148406349832662,0.5500491246521768
gene_00212,63.05356910664365,-0.470565096064406,0.10221896839315821,0.5525349642873416
gene_00225,23.07922783373194,-0.6660090179026634,0.10342123484689444,0.557526872489997
gene_01298,72.58406981136446,-0.46280153120696943,0.1042255474526222,0.5603524056592591
gene_01114,12.834013603750194,-0.7472587921989116,0.10454877405327363,0.5605832388915476
gene_00183,37.952800150859716,-0.5161246573056455,0.10537619808642987,0.5620063897942926
gene_00063,21.50714613649158,-0.5173321312173393,0.10530467274138812,0.5620063897942926
gene_00161,5.989789237392792,-0.8485919585709227,0.1061372516171122,0.5645598490271926
gene_00165,18.933559342610394,-0.7910646165800148,0.10702161878050967,0.5677539457851972
gene_01909,14.616137995647017,0.4379095895066876,0.10784081085617556,0.5679847615007217
gene_00390,26.08405210617058,0.4008206274045364,0.10744506496759648,0.5679847615007217
gene_00749,14.936871875324538,-0.43528470036148814,0.1082010970658875,0.5679847615007217
gene_01973,56.684542135589176,-0.2790389046265128,0.10799109922699271,0.5679847615007217
gene_01524,4.817333438105872,-0.6758496929296243,0.1094299005001094,0.5709066575708367
gene_01463,5.374363099195024,-0.9136859343542145,0.10925770021570846,0.5709066575708367
gene_00337,117.42044916786384,0.5880312881099896,0.10961407825360066,0.5709066575708367
gene_01302,24.577989787068024,-0.4127301902496974,0.10998633748686261,0.5713575973343512
gene_01323,28.169292965599094,-0.5530652083612951,0.11115543560013709,0.5744466956079437
gene_00227,8.287209212729447,-0.4483273826435346,0.11107733375828757,0.5744466956079437
gene_00508,2.5439052726923252,-0.8741833423146731,0.11366224940509918,0.5807839928794348
gene_00513,7.582854372932762,-0.5476540297394256,0.11298214708541816,0.5807839928794348
gene_01000,10.9535587973886,0.7014554691487791,0.11351499983015345,0.5807839928794348
gene_01492,21.496341410511462,0.4188401874322054,0.11383366260436922,0.5807839928794348
gene_00955,84.84436251486967,-0.4649898077988604,0.11329942021382655,0.5807839928794348
gene_00168,45.63813564168478,0.573450923819711,0.11418100195973573,0.5810738013218103
gene_01124,7.136653347231805,-0.7645234271140208,0.11483569634896958,0.582655267681029
gene_00713,17.491823914162875,-0.8495422230685561,0.11507441536700325,0.582655267681029
gene_01365,32.04438214534005,-0.49955043417387845,0.11676605763309374,0.5897275638035038
gene_01743,13.76155933871119,0.4639976674385241,0.11805138169885207,0.594717288155426
gene_01772,7.313632834368396,-0.3940645755713546,0.11935729899073184,0.5989758395949351
gene_00844,21.893670446573594,-0.5004643302590832,0.11963926682793423,0.5989758395949351
gene_00169,23.63054939440235,-0.5331893504192821,0.11983912988069963,0.5989758395949351
gene_01451,17.841988894932708,-0.8289660720072107,0.12009465583878448,0.5989758395949351
gene_00261,24.602468963357524,-0.5104169882524867,0.12092130694547307,0.6015985420172789
gene_00734,2.4813097529066503,-0.5874551156181878,0.12143439821536753,0.6026521003244045
gene_01388,29.440872513758848,0.6397902275784534,0.12350638037981257,0.6114177246525375
gene_01672,13.71186143691703,-0.38980580043907725,0.12418965080432426,0.6132822261941939
gene_01012,20.45457070232762,-0.6001337866043889,0.12583205051440127,0.6174955382980462
gene_01859,33.789306228054855,0.40732846786949556,0.12552005701281882,0.6174955382980462
gene_01963,109.48858168659294,-0.49166163223249076,0.12596908981280142,0.6174955382980462
gene_00679,20.92719627752743,-0.7300759883384759,0.127622256153432,0.6240697122417213
gene_01622,10.078544868519979,-0.6892553058238668,0.1297717468545658,0.6315387100230561
gene_01922,19.90155132986116,0.43902392503840776,0.12997296815493148,0.6315387100230561
gene_01744,5.962196283379286,-0.4202345934423705,0.13009697426474956,0.6315387100230561
gene_01480,13.089055115029666,0.49930400282233633,0.13063593117601868,0.6316090633314364
gene_01969,6.8671089710187445,-0.5961434384381175,0.13074307610960734,0.6316090633314364
gene_01107,17.933669266487854,0.6003896839935334,0.13180660693032348,0.6332068427395108
gene_00286,34.23660507422743,-0.46218659112166893,0.1320981741586761,0.6332068427395108
gene_01182,12.268286422928664,-0.9489429122933213,0.13234023013255777,0.6332068427395108
gene_00761,15.629724708957232,-0.5556949536682119,0.131407567715333,0.6332068427395108
gene_01502,130.49483719611334,-0.4882463546203759,0.13296977459656056,0.6337746229376637
gene_00219,9.796545978927266,0.4178748433282726,0.1330926708169094,0.6337746229376637
gene_01495,8.774162306297852,-0.5641366495028477,0.13481271508954287,0.6366335846479447
gene_00272,4.574400231171813,-0.4682741237607925,0.134086292662826,0.6366335846479447
gene_00047,58.04565389565039,0.3344649169303276,0.1349663199453643,0.6366335846479447
gene_00315,19.575307191672227,-0.31360927006098027,0.1346066774638204,0.6366335846479447
gene_00768,29.06419614894325,0.5121395385932181,0.1374731542489306,0.6469324905832029
gene_00033,8.068127762121264,0.4860277020306235,0.13840202473735855,0.6497747640251574
gene_00627,64.33216222524709,-0.4464730085022886,0.13880671956467014,0.6501485693895557
gene_01339,28.858225453242408,-0.46587887033550845,0.13991400845432062,0.6521275365394265
gene_00398,60.04268915503059,-0.5727921590248205,0.13976465639329388,0.6521275365394265
gene_01208,52.165502950011785,-0.29207159211719325,0.1402074203559767,0.6521275365394265
gene_02000,11.7151073853949,-0.5684988089145188,0.14105740034820302,0.654558702311847
gene_00350,11.137487359904075,-0.673586179557515,0.14315848618553176,0.6612401209493384
gene_00412,43.63631711782036,-0.4895040825427409,0.14299177918830822,0.6612401209493384
gene_00018,18.333917890034506,-0.5494378468543635,0.14390203304066423,0.6631430094039826
gene_00314,17.57721096955327,0.29827532827509823,0.144788826332555,0.6656957532531265
gene_01647,12.506264864035932,-0.5305040396616809,0.1453320586972764,0.666660819712277
gene_00381,18.679439530721822,-0.47583873666115567,0.14690890301349624,0.6723519588718363
gene_00149,61.39888842498385,-0.6163172819488048,0.1481462910636126,0.67574499005932
gene_01072,6.412630453743057,-0.5488661526923461,0.1486638978130504,0.67574499005932
gene_01074,66.95714065940221,-0.3873958900825924,0.14852881468782936,0.67574499005932
gene_01144,25.134722313611082,-0.4607548701785923,0.14939324662555556,0.6775203928596624
gene_00277,31.804937147104788,-0.48154038899520085,0.15075750604377214,0.6806207947800097
gene_00451,16.248017754365254,-0.37572663970310327,0.15072807469086144,0.6806207947800097
gene_01848,17.757720248975556,-0.4402928150120509,0.15174112506090662,0.6835185813554353
gene_01788,2.702863434604804,0.6741801086311938,0.15385840765222056,0.6914984613582946
gene_01636,8.650249299159185,-0.42244181184147117,0.15455270704040977,0.6915109934693949
gene_00457,60.09962197347934,-0.39436769202024036,0.15442199323796593,0.6915109934693949
gene_01691,11.859355342215599,0.784438397515824,0.15497229204473245,0.6918405894854127
gene_01430,43.03933543922098,-0.4494826911590665,0.15605829459190942,0.6920545214718822
gene_01511,71.07466505156825,-0.9498867021601549,0.15573351971379185,0.6920545214718822
gene_01892,27.305692439768812,-0.5502068590475117,0.15550572719021757,0.6920545214718822
gene_01158,10.160740505501613,-0.42905638411215913,0.15685642099690036,0.694054960163276
gene_01812,65.18133377744925,-0.39870174724367635,0.1575410358126604,0.6955454119764256
gene_01153,23.104694223109046,-0.4919531012063768,0.15802462633703557,0.6961437283569848
gene_00695,12.535801259409201,0.8660196436418969,0.15923350437102698,0.699927491740778
gene_01473,7.048894197564474,-0.5103414910866088,0.16026907633019524,0.7013963953181411
gene_01978,14.386271180874758,-0.6060888263968771,0.16001504356754648,0.7013963953181411
gene_01005,30.723745546449067,-0.580674012102768,0.1616353375688143,0.7027623372557144
gene_00675,3.847550003184478,-0.6144278520839161,0.16129782221652345,0.7027623372557144
gene_01128,11.670824944054594,-0.7790694360591376,0.1615853978019269,0.7027623372557144
gene_00525,39.88108390428912,-0.32035512135841154,0.16325927299721443,0.706031474041493
gene_01611,11.460534065020124,-0.4861161299302627,0.16344628624060564,0.706031474041493
gene_01865,52.94480004236341,-0.7035312120756264,0.16280728562574912,0.706031474041493
gene_00532,13.166192342949369,0.30070502641434393,0.16382879841831008,0.7061586138720262
gene_00088,15.836653607460088,0.5750661688995929,0.1670903571665375,0.7105692342000708
gene_01734,5.465025781214896,-0.6418959153950614,0.17058439712993442,0.7105692342000708
gene_01796,27.051658504885967,-0.3920244198230628,0.16792259427665007,0.7105692342000708
gene_00068,71.40284151035091,-0.2541448659903444,0.17025675107584093,0.7105692342000708
gene_00516,85.46566367920298,-0.3841070125017105,0.1706499662874015,0.7105692342000708
gene_00195,40.89063552060285,0.35414234233935216,0.16626937276393935,0.7105692342000708
gene_01633,9.96353704568827,0.41434057483735387,0.16799943903506354,0.7105692342000708
gene_01056,15.160604265988914,-0.42537811789879926,0.17051094102606992,0.7105692342000708
gene_00944,33.35615896614968,-0.5649682012564741,0.16688827566251713,0.7105692342000708
gene_00815,5.693710630741191,-0.6598531949836222,0.16616019461943876,0.7105692342000708
gene_01903,18.982782412726046,-0.3691709044161285,0.1680836416039998,0.7105692342000708
gene_01595,26.38743216821258,0.742957856163168,0.16921365021985205,0.7105692342000708
gene_01352,5.847445914601115,-0.4808062190097155,0.16917742073875583,0.7105692342000708
gene_01975,20.235161224366685,-0.42314358110375677,0.17089190082511704,0.7105692342000708
gene_01108,14.477602358825346,-0.3790545870730287,0.17081294112840786,0.7105692342000708
gene_00117,23.600138139220615,-0.7792162592866361,0.16727378085982914,0.7105692342000708
gene_01547,129.89728902781138,-0.23277843722022803,0.1683569594116944,0.7105692342000708
gene_01407,21.646145040541278,-0.7089045547206041,0.17362322689036064,0.714498876092019
gene_01270,33.96665361343913,0.3321624591133283,0.1733137991896718,0.714498876092019
gene_01733,59.94609728272045,-0.5579805128674329,0.17334136832340938,0.714498876092019
gene_00617,18.493293371983498,-0.47900921505161026,0.17315473450267488,0.714498876092019
gene_01643,12.029851714836926,0.5330170838186137,0.1726750085813411,0.714498876092019
gene_01449,137.8013750643679,-0.39777251679603026,0.1742406272040795,0.7155672575116202
gene_01644,163.25933298264374,-0.5452357263222445,0.17465936045793234,0.7158170510570997
gene_00714,34.38216376966049,-0.438162607047072,0.17585349573444117,0.7192372013678575
gene_00807,82.34161557037535,-0.4140771689547269,0.17762974162174744,0.7206074710821396
gene_01442,9.569064476500303,-0.25745470560955,0.17753547666520753,0.7206074710821396
gene_00429,11.613950412726188,0.4205328079849657,0.17705520431844027,0.7206074710821396
gene_00813,16.089654763179762,0.40507971920877917,0.17683912335074067,0.7206074710821396
gene_00021,3.246412591758909,-1.003107000352628,0.1791352033968223,0.7252437384486732
gene_00083,32.98237333694023,-0.5784796029398241,0.1804337676917387,0.7279847516549076
gene_00903,177.54425308238947,-0.26508903723079813,0.1805402184104171,0.7279847516549076
gene_01211,19.04674828301207,0.5477160414789276,0.18348419907525168,0.7329483205429245
gene_00372,3.6064210804995183,-0.3893419805636371,0.18397002845627403,0.7329483205429245
gene_00023,6.6566866511232705,-0.5582591964929943,0.18298809991997597,0.7329483205429245
gene_01580,26.867250084148225,-0.5273013635635245,0.1835931826750057,0.7329483205429245
gene_01514,72.31251898873896,0.6420266918924336,0.18369248803202845,0.7329483205429245
gene_01179,16.19648578297049,0.3611601581665043,0.1831841664112783,0.7329483205429245
gene_00184,17.122906355120993,-0.4161637347671287,0.18487497649937154,0.7336308591244902
gene_01381,168.4717329238462,0.5951370818992929,0.1847960237879283,0.7336308591244902
gene_00110,19.771835684744346,-0.5718564579475085,0.18741191389150222,0.7363118124573053
gene_00213,5.953765588556235,0.7998687845782139,0.18626354722464988,0.7363118124573053
gene_00874,39.29003982950941,-0.558678638468574,0.18710853836166194,0.7363118124573053
gene_00048,26.507024887683542,-0.4696230103600664,0.186864510099219,0.7363118124573053
gene_00220,5.63810601180961,-0.45722034698120423,0.18681784312394262,0.7363118124573053
gene_01689,41.68911776703639,-0.4397444346255767,0.18775951217661285,0.7363118124573053
gene_01026,8.711308152681651,-0.6273564669876135,0.18883542164911724,0.738031245969295
gene_01044,3.4364592328824357,0.34876900141800654,0.1909926175243595,0.738031245969295
gene_01725,2.4690817192454415,0.4848266731686772,0.19060513662244258,0.738031245969295
gene_00653,12.336911071533532,-0.5215976162578729,0.191305949807021,0.738031245969295
gene_01640,29.6247757653171,0.4348585282956524,0.19021247139981157,0.738031245969295
gene_00803,38.04331971810765,-0.27309991433843356,0.19151910832903207,0.738031245969295
gene_01531,45.55470711737645,-0.35121500700114455,0.19004513904624526,0.738031245969295
gene_00011,32.97649530558581,-0.423916506971786,0.19066594104407705,0.738031245969295
gene_00740,21.68025711097743,0.34816498760559605,0.18896262700297137,0.738031245969295
gene_00865,22.53574057251942,0.42447851462996117,0.19239088728931536,0.7388169552484612
gene_00561,10.788068981767124,0.6094710776528586,0.19246181684222416,0.7388169552484612
gene_00406,7.403289265732406,-0.3372643878045056,0.19306849859863745,0.7397260482706416
gene_01786,83.77932831350539,0.6250608895006317,0.19346873006970383,0.7398421799988675
gene_01357,9.51869086841052,-0.460181476683799,0.19493091442398333,0.7440111237556616
gene_00757,7.418456063572668,-0.4292307227555349,0.19578183763973278,0.7451129017459062
gene_01545,18.243935688597514,-0.5585789475637419,0.1959646931591733,0.7451129017459062
gene_00458,9.827521894910186,0.47085855001525057,0.1991738845347173,0.7499051642943517
gene_01354,32.04965146675326,0.27167228190383896,0.19947477370229758,0.7499051642943517
gene_01586,74.59861959476464,-0.5294606915464485,0.19798345507176396,0.7499051642943517
gene_01665,16.454716765232984,-0.4069487285067392,0.19935354710873499,0.7499051642943517
gene_01320,29.66860565807509,0.4181605650226485,0.19868794756199812,0.7499051642943517
gene_00665,212.33245360062332,-0.36291089748071786,0.1992207631339363,0.7499051642943517
gene_01797,2.2504474456717753,-0.41728910110349887,0.2018192426647381,0.7535327110979617
gene_01634,33.21039379602347,-0.4697059345121633,0.20232353292980274,0.7535327110979617
gene_01904,14.461363892394871,-0.34965289387902504,0.20126149234431545,0.7535327110979617
gene_00452,30.374194966165682,-0.33581291120012297,0.20194718280077406,0.7535327110979617
gene_01434,33.4508040584301,-0.46847208069829327,0.20151499805087592,0.7535327110979617
gene_01669,28.562695006330124,0.41025243386227384,0.20479069883591156,0.7611184369597255
gene_00096,48.056460982063044,-0.6205487359579778,0.2055019779791259,0.7611184369597255
gene_01992,29.764698679227116,0.36774203092269714,0.20546631698299303,0.7611184369597255
gene_01032,15.336844631182643,-0.4592810876501221,0.20687734445779152,0.7618267287024248
gene_00254,25.021086656786906,-0.3854566696098887,0.20662967299904378,0.7618267287024248
gene_01149,35.08929254184135,-0.266962550989505,0.20667559010843478,0.7618267287024248
gene_01445,5.830352166046676,0.4821788582568094,0.20721687020705956,0.7618267287024248
gene_01412,73.16809212953,-0.4578084405004687,0.20798864902669614,0.7632610973456739
gene_00927,10.49712065115384,0.5017383430905097,0.20837534046216014,0.763279635392528
gene_01874,32.278426961967305,0.3336810118536673,0.20993114157257836,0.7661720495349575
gene_01342,30.06123943644573,-0.3325438169833857,0.2097158598385507,0.7661720495349575
gene_01540,7.027782114152569,-0.37088586192668965,0.21247419841353582,0.7740407956777261
gene_01314,68.17023311708549,-0.5106537067931842,0.2132954907010248,0.7756199661855447
gene_00002,22.889706040848058,0.4000191213408195,0.2148957174078803,0.7800207528416708
gene_00621,77.66876165868076,0.2783817758981575,0.2153811199549096,0.7803663766482232
gene_00265,8.202665675995107,-0.423305293086502,0.21578314444443514,0.7804092023306877
gene_01382,3.0764020529109963,-0.5806518481052803,0.21792170875355485,0.7804108658667079
gene_00054,42.24367748276266,-0.33018495694924355,0.21770282563865448,0.7804108658667079
gene_01523,31.10070988136838,-0.30548031072083254,0.21772343705361497,0.7804108658667079
gene_01856,39.16068566867337,-0.3144415136385163,0.21948969326058462,0.7804108658667079
gene_00899,22.229779741217776,-0.428429549847821,0.21837816603859683,0.7804108658667079
gene_01866,24.04302950422585,-0.23666904248466733,0.2165796007493585,0.7804108658667079
gene_00724,77.04196832084881,-0.39549830675059133,0.21903351498723528,0.7804108658667079
gene_00765,18.12005861346585,0.6146967455073713,0.21944676807968583,0.7804108658667079
gene_01494,11.917141244224212,-0.4400224611864917,0.21891619144833455,0.7804108658667079
gene_00294,69.67671154670896,-0.31588630562555425,0.21968565874147827,0.7804108658667079
gene_01346,9.857199476496143,-0.36822607605984453,0.22368875539125416,0.7815556855740942
gene_01030,5.332743878852616,-0.4269798133909264,0.22269842235746196,0.7815556855740942
gene_00884,17.30916912762761,0.4292351120873293,0.22310101353595302,0.7815556855740942
gene_00103,28.416695783336458,-0.4076329260697459,0.223915703916978,0.7815556855740942
gene_00111,45.82119698706076,-0.3895018082140955,0.22126100197671836,0.7815556855740942
gene_00539,14.161594773256997,-0.3443760714349488,0.22157051324251806,0.7815556855740942
gene_00329,33.18797295321326,0.514009771194927,0.22197461499886315,0.7815556855740942
gene_01543,22.883255058601883,-0.3656159658607104,0.22118818416426334,0.7815556855740942
gene_01527,35.36334556226801,0.6684833370699937,0.22196158165124633,0.7815556855740942
gene_01139,46.936548802642236,-0.41028862667219124,0.2238594684038442,0.7815556855740942
gene_00326,29.330871235881922,-0.35051704168257286,0.22470173211357353,0.7815712421341687
gene_01389,7.331450423488924,-0.35442125447611805,0.22459602601796183,0.7815712421341687
gene_01239,35.16172072442071,-0.2787119835853678,0.22683909847231085,0.7835547442912292
gene_01997,16.596957792279213,-0.3094132750847485,0.22680758552651514,0.7835547442912292
gene_01884,22.10131760759986,0.36730949837241794,0.2265028328555874,0.7835547442912292
gene_00914,12.881571388954635,-0.6366297143975217,0.22628822184079317,0.7835547442912292
gene_00792,122.17186957262841,-0.3226587185690772,0.24137523288912222,0.7908538832150582
gene_00959,50.02091793317179,-0.29855944373681714,0.23854293851985323,0.7908538832150582
gene_00174,17.191101495629958,-0.3749208031557317,0.2388633147215001,0.7908538832150582
gene_01195,76.78237945668887,0.36097191974839987,0.238291642307794,0.7908538832150582
gene_01275,21.697670218295283,0.40466519564410997,0.23721615104174593,0.7908538832150582
gene_00267,9.593208292343306,-0.3541613633362233,0.23580012111718862,0.7908538832150582
gene_00218,23.057479623936132,0.40537031359087844,0.24556013073827557,0.7908538832150582
gene_01036,33.32646169378455,0.40451690364433057,0.22991368140844445,0.7908538832150582
gene_01042,22.320512661968497,0.28067812355886196,0.23707662885922293,0.7908538832150582
gene_01050,6.665764703209511,-0.6522616738565211,0.23310587113183365,0.7908538832150582
gene_01059,11.825794527704286,-0.4873337525281,0.23106705245499842,0.7908538832150582
gene_01079,117.27672887599309,-0.25101947130121965,0.24112288426001577,0.7908538832150582
gene_01224,5.9424061911150385,-0.4901163144140803,0.24327069760160822,0.7908538832150582
gene_00222,7.382704230799907,-0.5067398387352899,0.23617943485894033,0.7908538832150582
gene_01020,21.661903357452,0.5286788473850244,0.23920808384064968,0.7908538832150582
gene_00432,16.53269620677768,-0.5885979979896678,0.24402482340098341,0.7908538832150582
gene_00737,37.925702344974056,-0.6064940766020837,0.2393298755012546,0.7908538832150582
gene_00553,20.976895420667386,0.2825600919693583,0.23497346661852286,0.7908538832150582
gene_00139,13.801629143653747,-0.4569304546036205,0.2409856071306345,0.7908538832150582
gene_01516,10.469479785233553,-0.40412727905689033,0.2426185487597266,0.7908538832150582
gene_01918,24.074235790354056,-0.683514826431449,0.23505205576797322,0.7908538832150582
gene_01675,99.70067881230298,-0.315824234650343,0.235402248905129,0.7908538832150582
gene_01878,46.32211182546127,-0.45335287904083477,0.2443323795830073,0.7908538832150582
gene_01542,114.45089117850314,-0.4716741029018421,0.23714744453462394,0.7908538832150582
gene_01867,16.772036688368644,-0.39600008613198606,0.24505713738406848,0.7908538832150582
gene_01930,50.94511397580526,0.3526810861110676,0.2411915894806008,0.7908538832150582
gene_00549,26.430489214412308,0.7134513863449603,0.24541132802693238,0.7908538832150582
gene_01548,11.595290238236398,0.35505987779581727,0.23493090740448236,0.7908538832150582
gene_01943,3.433895690516958,-0.4411888612057252,0.23134605969502195,0.7908538832150582
gene_01496,11.276501572546312,-0.3499147141736604,0.23494951947748258,0.7908538832150582
gene_01564,8.118362870470097,-0.6166324708933373,0.23307517617189305,0.7908538832150582
gene_01594,8.34361702945594,-0.38636424042430206,0.23297131249708403,0.7908538832150582
gene_01795,16.161066491930985,-0.4690765630392292,0.23968711432237227,0.7908538832150582
gene_01756,4.208229129091488,0.38791980535024123,0.23354944138747974,0.7908538832150582
gene_00065,11.290678830852958,-0.42327765998851835,0.24330001588830852,0.7908538832150582
gene_01404,4.969742337799999,-0.4081564046040252,0.24412045306662625,0.7908538832150582
gene_01384,8.428657122854004,-0.3692786847326848,0.23948758463893047,0.7908538832150582
gene_01374,2.6053098260876224,-0.5563914420188067,0.23136932429602172,0.7908538832150582
gene_01615,36.09214676655827,0.4713081547354442,0.23791893224051838,0.7908538832150582
gene_01684,14.539708252019546,-0.3897046238245769,0.24530305441843,0.7908538832150582
gene_01983,8.171054151464121,-0.5225165883562785,0.2325649052099384,0.7908538832150582
gene_00038,53.694953481734515,-0.23834775894428503,0.24394566436459725,0.7908538832150582
gene_00643,13.131276031723235,-0.42658105899610577,0.24638800234574856,0.7922443805329535
gene_01667,6.0780520292603315,-0.6179416922000176,0.2468170427078183,0.7923500568469287
gene_00883,5.831349004236857,-0.9074711294817326,0.2473725547967323,0.7928607525536292
gene_01420,113.92608180997179,0.18377374598131405,0.2495713604178439,0.7976816109982116
gene_00612,26.641526099285056,-0.3991911149361214,0.2496743442424402,0.7976816109982116
gene_00752,20.415204553769392,0.4036138395212297,0.2504455277876666,0.7988693071376926
gene_00563,40.4523721377698,-0.2883295985172604,0.25365412592540726,0.799226944514668
gene_00919,16.203540179677553,0.25090228457036123,0.2535276867726938,0.799226944514668
gene_01860,29.371880404766802,-0.5069253460282322,0.2512337724203281,0.799226944514668
gene_01605,8.894533515586886,-0.2762877013082396,0.2528948585389251,0.799226944514668
gene_01528,12.954570504585277,-0.40585461029911146,0.2525242028905021,0.799226944514668
gene_01192,48.7268393311193,-0.5167125571018056,0.2528765319209982,0.799226944514668
gene_00966,41.15762883511219,0.19596065194835982,0.25184202463161703,0.799226944514668
gene_01081,6.020703138269122,0.4806660923711087,0.2537545548834071,0.799226944514668
gene_00456,18.538254025075442,-0.3217322018783858,0.2542071111807177,0.7993934313859047
gene_00957,230.34237969878768,-0.2044590579845368,0.2563322956458425,0.80367762460577
gene_01254,26.788618257513615,0.2913820394802778,0.2563731622492406,0.80367762460577
gene_00395,51.02502617398848,-0.36228927925624516,0.2593738896303864,0.8043133865631162
gene_01023,4.041726994048132,0.5366984659026399,0.25998163585295075,0.8043133865631162
gene_00840,3.821010407870932,0.3466165247119387,0.25962711972590413,0.8043133865631162
gene_01923,179.03990231611627,0.3571554440445236,0.26002660310490455,0.8043133865631162
gene_01237,6.544018145464856,-0.30234577598539786,0.2582396189250849,0.8043133865631162
gene_01529,21.5237570966576,0.4958530248463858,0.2601953805531681,0.8043133865631162
gene_00910,70.84184806124833,-0.2534856156642675,0.2575615800893489,0.8043133865631162
gene_01206,11.104282959914219,0.41702870021711874,0.2592975315244948,0.8043133865631162
gene_01163,14.301444138035597,0.40823229613226164,0.2574394173813296,0.8043133865631162
gene_00108,43.14671800911679,-0.3136503112108955,0.2606435209116703,0.8044553114557725
gene_00796,7.744164493990633,0.35030430358213926,0.2620718631729001,0.8050739297942514
gene_01143,32.157287176852606,0.5860496954827844,0.262454101112926,0.8050739297942514
gene_01251,10.014118489411148,0.48734979567004266,0.2615624502391633,0.8050739297942514
gene_01198,20.90101147133741,-0.3876601655224513,0.2618963991161734,0.8050739297942514
gene_01368,7.11734908111616,0.38019162244786425,0.2630660728595171,0.8057153839495165
gene_01761,13.112965082657638,0.544255811360493,0.2657973646305436,0.812835977463436
gene_01659,18.513669665476275,0.5722758769864827,0.2666596877412669,0.8142280541718073
gene_00676,5.378072109384249,-0.5787912191534965,0.2693451374097082,0.8211741994198422
gene_01470,11.670595153265603,-0.34754199836047694,0.27142563683654003,0.8262576463821615
gene_00781,48.16270712798382,-0.38747555831851116,0.2726901056140836,0.8276085631695367
gene_01197,102.79424530572491,0.2718938726752967,0.2726970215643623,0.8276085631695367
gene_01555,6.949893479600514,0.36215504149696587,0.2731995360784999,0.8278773820560602
gene_01396,9.127881165336918,0.5535162552262414,0.2737546829629093,0.8283046383144003
gene_00034,12.253434870354193,-0.6745271074839525,0.2742602399630405,0.8285807853868292
gene_01268,47.6455896479525,-0.2835050306425617,0.2753977235128959,0.8295112154002888
gene_00712,45.3334641569936,0.37516513525350925,0.27519856818046706,0.8295112154002888
gene_00112,43.567285568922834,-0.24913733751395678,0.27795360862588064,0.8334441038257291
gene_00098,31.434520242173228,0.22997033685533444,0.27772820589168334,0.8334441038257291
gene_00574,2.172454383641898,0.5251283596172985,0.27756119573981575,0.8334441038257291
gene_00363,41.34444994026605,-0.41669970141864954,0.2805050490381506,0.8349000226629371
gene_00041,27.0015106082111,-0.45011730649304194,0.28046028881253904,0.8349000226629371
gene_01693,5.47987446041447,-0.3515537281308624,0.28110243292219955,0.8349000226629371
