,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10
gene_0320,1.3636692330778493,1.9478848563103195,1.6355672209215546,1.280572284445074,1.2277845984700235,1.0098706992600892,1.6394809065749658,1.3952163461190394,0.8425245269009654,1.3334474532048137
gene_0321,9.687467092814678,13.837718112557148,11.619022594652455,9.097148754711228,8.722146548615447,7.174092463022787,11.646825305206736,9.911576878418668,5.985270057622843,9.47277243599858
gene_0322,3.6613487771722286,5.229923550175855,4.391374315007552,0.0,3.2965088081462093,2.7114264662939043,4.4018822650542155,3.7460503902576665,2.2621146473650446,3.58020558342842
gene_0323,14.29242603216787,20.41550806654142,17.14215072000908,13.421498564550072,12.868238229193777,10.584313205227597,17.183169510605598,14.623066900739778,8.830381436296463,13.97567579470676
gene_0324,9.387243039726274,13.40887373275759,11.258937752776745,8.815219242639564,8.451838720638552,6.951760340926888,11.28587883021584,9.604407444507167,5.799780701291403,9.179201979709855
gene_0325,27.361278296660025,39.08324566585985,32.81676290629835,25.693983411658515,24.634827326322387,20.26250396786692,32.895288871195966,27.994253888129514,16.904794427508442,26.75489479128448
gene_0326,9.200495548059866,13.142120914590748,11.034955229339216,8.639851450936966,8.283699931180482,6.8134637398012865,11.06136034764598,9.41333973787451,5.684401298244331,8.99659320544506
gene_0327,0.919838102224134,1.3139100495327576,1.1032419094452044,0.8637865776484345,0.828179611009977,0.6811897819257535,1.1058818144139557,0.941117629463275,0.5683094867167306,0.8994525541968423
gene_0328,4.143452934997173,5.918568102250925,4.969603799461614,3.8909662708193307,3.730573055896262,3.068450626676262,4.981495372516087,4.239307541781972,2.5599761577928164,4.051625298589233
gene_0329,1.3722825698381627,1.9601882711199705,1.6458979455035934,1.2886607563884895,1.2355396478318688,1.0162493402135613,1.6498363511489857,1.4040289437425066,0.8478461601115662,1.3418699002968495
gene_0330,2.6384795230910654,3.7688423131128594,3.1645581761058357,2.477700360460789,2.375564721452366,1.9539365531870794,3.1721305251813035,2.69951808710116,1.6301487618906179,2.5800052645156226
gene_0331,20.079734822027774,28.68218364821171,24.08337394661368,18.856150207377645,18.07886293672836,14.870127853446057,24.141002122267317,20.544259245474574,12.405991622354064,19.63472564312991
gene_0332,8.381412583035141,11.972130960331558,10.052557726840751,7.870680365875257,7.546235577704739,6.206888577307813,10.076612104094323,8.57530811414211,5.1783420055208875,8.19566284258095
gene_0333,2.2024100252601486,3.1459543352074455,2.6415420667768856,2.0682033215389803,1.9829479487684643,1.6310035442003146,2.647862910798082,2.253360561023953,1.3607291413227318,2.1535999844092975
gene_0334,1.6076368230655702,2.296371690536987,1.928178789381255,1.509673393763201,1.447441713441153,1.1905418728273185,1.9327926539590503,1.6448278803661451,0.9932565910611596,1.57200820799972
gene_0335,4.578011567389944,6.5392979381117,5.490807796347229,4.299044510842782,4.1218295153382725,3.3902647582259635,5.503946538322074,4.683919250072172,2.82846231065636,4.476553197214946
gene_0336,1.3124852876406445,1.8747729683356107,1.5741778595105163,1.2325072989298573,1.181700945357977,0.9719662239549626,1.5779446489312607,1.3428483117008454,0.8109012209200318,1.2833978517085844
gene_0337,2.2644737183079475,3.2346070120311645,2.7159804565975656,2.1264850831711137,2.0388272225688056,1.6769650600698056,2.7224794213676846,2.3168600350462283,1.39907435169666,2.214288215414028
gene_0338,6.052625391585714,8.645657653050586,7.259440523309028,5.683800834238443,5.44950348357188,4.482295917730874,7.276811358249005,6.192646778585381,3.739532447355145,5.91848647592976
gene_0339,0.0,20.092764075853758,16.871154469790245,13.209321233786957,12.66480726163358,10.416988274032681,16.911524803922827,14.391894257264296,8.690784002093231,13.754737605765339
gene_0340,8.143695972250988,11.632573115211919,9.767443501898102,7.647449324257247,7.332206554799731,6.030846591366325,9.79081564033112,8.33209216920106,5.031472024018573,7.963214532136072
gene_0341,0.44806953201806,0.6400290003039213,0.5374087949526709,0.42076583550363483,0.4034210475026821,0.3318196822516324,0.538694739708667,0.458435168958466,0.27683367881682025,0.43813936828333944
gene_0342,6.006543056165406,8.579832978612465,7.204169966894953,5.6405265855347775,5.408013083760716,4.448169460107857,7.221408547054493,6.145498374789074,3.7110611018802198,5.873425422036766
gene_0343,4.761278519054908,6.801079102598792,0.0,4.471143853751027,4.286834587832966,3.525983831546581,5.724280517246531,4.871425897919062,2.9416913093040775,0.0
gene_0344,6.7017785122300335,9.57291735977264,8.038026370764436,6.293396969792444,6.033970878041833,4.9630288549933255,8.057260253717455,6.856817402287818,4.140602892145269,6.5532529973606275
gene_0345,22.302356310600516,31.857008329948577,26.7491573807831,20.943333380568607,20.08000835066346,16.516099077559844,26.813164406690003,22.818298841640406,13.779208141959126,0.0
gene_0346,0.5628423986280494,0.8039722230166096,0.6750658850483483,0.5285448690272823,0.5067572191547669,0.41681518720844046,0.6766812241402704,0.5758631901390654,0.3477445366671481,0.5503686266443876
gene_0347,2.4531654970260055,3.5041370779442818,2.942294932749584,2.303678684278922,2.20871655800908,1.8167015107401396,2.949335436691647,2.509917007851511,1.515655006109252,2.398798187237904
gene_0348,7.999579503041976,11.426715066128017,9.594592074795651,7.512114778515092,7.202450762860848,5.92412056425892,9.617550603722577,8.184641710755542,4.942431619576134,7.822291987159465
gene_0349,0.9110916855157943,1.3014165414005094,1.092751570496665,0.8555731351557653,0.820304742628542,0.6747125880850335,1.0953663735383803,0.9321688732213369,0.0,0.8908999764884782
gene_0350,19.383684429586747,27.687935200144445,23.248540118606403,18.202514545945803,17.452171411490056,14.354664954170872,23.30417065262608,19.832106428867874,11.975946334709793,18.954101192134683
gene_0351,6.4034651151202775,9.14680218860825,7.6802331449297245,6.013261685405925,5.765383316187147,4.742111676816671,7.698610878287103,6.551602825454969,3.9562940086773617,6.261550852893333
gene_0352,10.330148320208341,14.755733273352066,12.3898461371432,9.700667370201236,9.300786950246259,7.650032613879237,12.419493321590679,10.569125888144178,6.382341931009507,10.101210494952499
gene_0353,2.503122603481513,3.575496531372832,3.002212839371485,2.350591589832716,2.2536956221416347,1.8536974455353878,3.0093967185588624,2.5610298216048992,1.546520326276936,2.447648139085997
gene_0354,9.996613097259612,14.279306736719318,11.989808309460862,9.387456547492906,9.000487288238459,7.403031771844493,12.018498258836008,10.227874664037431,6.1762717205044035,9.775067114426665
gene_0355,0.0,18.421514979827972,15.467868115055586,12.11061395350737,11.61139083732081,9.550537935464785,15.50488057945105,13.194824497387087,7.967913577077478,12.610664410911461
gene_0356,5.5921323675112,7.987882757002841,6.7071311528472535,5.251368548236683,5.034896899403755,4.141275968797279,6.723180388019413,5.721500712605411,3.455023082592329,5.468198946317592
gene_0357,5.600654960218316,0.0,6.717353040186872,5.259371805733161,5.042570247024287,4.147587408879578,6.733426734918577,5.730220466903487,3.46028865082131,0.0
gene_0358,5.805616985383003,8.292827272960798,6.963181839254545,5.451844204774703,5.2271085585622306,4.2993728555656885,6.979843768228047,5.93992408190549,3.5869216561687907,5.676952295806199
gene_0359,1.8685026545845227,2.6689962173789428,0.0,1.7546430284068668,1.6823132221890236,1.3837271066794559,2.2464204308267774,1.9117285799277959,1.1544290043956364,1.827092703733331
gene_0360,3.8226885162963766,5.460383567119747,4.584883109033726,3.5897480468829657,3.4417716343600877,2.830907254754607,4.595854098802206,3.9111225616056444,2.3617962153572276,3.737969694414667
gene_0361,0.0,5.433183192418527,4.562043955521146,3.571866062813906,3.4246267805343686,2.8168053629868925,4.57296029436101,3.8916396813518337,2.3500311550394,3.7193493584876953
gene_0362,6.500483246404501,9.285384290581419,7.796595435369756,6.104367891366749,5.852733946731373,4.813958841586804,7.81525160755916,6.650865373405953,4.0162353442874394,6.356418858226011
gene_0363,12.040872479086122,17.199356405393505,14.441666542289326,11.307146339624781,10.841043724801514,8.916916225140126,14.476223448563138,12.319425925917903,7.439289633322501,11.774021406468679
gene_0364,1.5371753953099894,2.1957235679938685,1.843668265288657,1.4435056242502295,1.3840015083781914,1.1383613809658213,1.8480799078963168,1.572736398509078,0.949722954278472,1.5031083537602936
gene_0365,3.9097507496224058,5.58474452044973,4.689304424374899,3.671505030405698,3.520158435640952,2.8953815395118134,4.700525279877134,0.0,2.4155864345428553,3.8231024454388223
gene_0366,19.490715091956375,27.84081934633883,23.376911309184766,18.303023156459066,17.548536861141564,0.0,23.43284901766994,19.94161313771765,12.042073776753298,19.058759829793818
gene_0367,2.106219062477608,3.0085537726860463,2.526171871527325,1.9778738794972401,1.8963420624203156,1.5597689423691532,2.532216650662772,2.154944317284099,1.3012988605444586,2.059540815783634
gene_0368,1.946888852262105,2.7809641959006033,2.3350732804541483,1.8282526617359003,1.7528885229340159,1.4417763185710617,2.340660787149366,1.9919281632703334,1.202858852713627,1.9037416983166195
gene_0369,5.423757534060761,7.747373709569373,6.505184557778814,5.093253853056509,4.883300000195425,4.016585313123677,0.0,5.54923069711573,3.3509949770562995,5.303555653499784
gene_0370,10.30745939133048,14.72332407917575,12.362633329630713,9.679361020552829,9.280358889865997,7.633230236942395,12.392215397601785,10.545912073768624,6.368323884253723,10.07902440048453
gene_0371,4.48127995985623,6.40112511080797,5.374789158783556,4.208207368937109,4.034736857504318,3.3186297797641098,5.387650284240074,4.584949854309832,2.768697999856616,4.381965365663513
gene_0372,16.734011177460186,23.903103602573893,20.070556328835433,15.714302560807461,15.06652837502122,12.392438840220665,20.11858238814707,17.12113565709398,10.338881679264398,16.363150275174768
gene_0373,10.436159366005496,14.907160984486843,12.516994412806865,9.800218495796752,9.396234384374896,7.728539517424192,12.54694584545396,10.677589392619915,6.447839416792722,10.20487211288806
gene_0374,10.281053365877074,14.685605330487741,12.330962284615689,9.654564080416794,9.25658412794274,7.613675149284427,12.360468568165969,10.51889517153532,6.352009279830001,10.053203588123285
gene_0375,7.710624297298338,11.013967270865605,9.248022942512561,7.240767431998913,6.94228888294585,5.710133632090222,9.27015217954394,7.889001817612409,4.763904567627291,7.539740636844494
gene_0376,45.42832257183464,64.89047302587731,54.48614187198709,42.66008897408405,40.901556942909004,33.642125794893936,54.61651965715324,46.47926101987067,28.067272513256455,44.42153534553014
gene_0377,3.608603900996814,5.154582006157763,4.3281127934805435,3.3887089545365483,3.249019765315626,2.6723660374937097,4.338469367474882,3.6920853145421524,2.2295269415136474,3.5286296447039196
gene_0378,0.5974769121469888,0.8534446630722883,0.7166060721040373,0.5610688836649727,0.5379405305051873,0.4424639145812517,0.7183208111056911,0.611298938214454,0.36914300075886064,0.5842355664598295
gene_0379,22.03731200282185,31.478415207180777,26.431266669913125,20.694439890521,19.841374735480752,16.31981945641797,26.494513027411806,22.547123000982946,13.615454113781043,21.54891879412601
gene_0380,2.8032605572545224,4.0042179256649595,3.3621944148431506,2.6324402491621375,2.5239259302839403,2.0759658064392505,3.3702396800435235,0.0,1.731956487314964,2.741134404201341
gene_0381,4.935051456737877,0.0,5.919036816562721,4.6343277126998395,4.443291689997315,3.6546720748783574,5.933200251226043,5.049218897341057,3.049054560272999,4.8256803312700045
gene_0382,16.412337527179126,23.443620307902563,19.6847451178232,15.412230510493272,14.776908323495006,12.154222133219303,19.731847984384242,16.79202041118134,10.140139980437727,16.04860558990512
gene_0383,0.8924570536251335,1.2747985636810815,1.070401434294271,0.8380740286633815,0.8035269834193881,0.6609126369814936,1.07296275655801,0.91310314790679,0.5513924774762587,0.8726783272547213
gene_0384,1.2672325664461332,1.810133326856958,1.5199023316567473,1.190012110836028,1.1409574917595726,0.938454140461682,1.523539247262478,1.296548714419145,0.7829424413343592,1.2391480260443257
gene_0385,0.8933335230878791,1.2760505253387096,1.0714526604190768,0.8388970893256956,0.804316115916687,0.661561709944169,1.074016498121222,0.9139998936070187,0.5519339922377058,0.8735353723097542
gene_0386,2.0023998082190286,2.8602568482865123,2.4016524022550003,1.8803809857878002,1.8028680158469927,1.4828851788056565,2.4073992235601436,2.048723309234716,1.2371555434146906,1.958022414673809
gene_0387,6.87656505082634,9.822584979573818,8.24766308196399,6.457532664571841,6.191340579508274,5.0924677245314385,8.26739859650913,7.035647451258507,4.248592382681134,6.724165898445656
gene_0388,7.483274759102261,10.689217902177603,8.975342850195826,7.027271731990945,6.737593891891168,5.541769023176717,8.996819601562528,7.656392777033084,4.623439741213723,7.317429642842957
gene_0389,5.840152063162157,8.34215767756755,7.004602764371461,5.4842748429180315,5.25820234257942,4.3249479454040936,7.021363807877406,5.97525809389549,3.608258685238294,5.710722003587098
gene_0390,1.0786570244704492,1.5407692951878675,1.2937272683484604,1.0129276634343436,0.971172810496866,0.7988037693753507,1.2968229783778589,1.1036106673760968,0.6664336022153892,1.0547517149120071
gene_0391,0.4397183893191967,0.6281001072839572,0.5273925425329616,0.4129235804873852,0.3959020655262776,0.325635210157995,0.5286545197852719,0.4498908309917521,0.27167403864838907,0.429973304480598
gene_0392,4.677838951459082,6.681892817395191,5.6105394682023695,4.392788784136285,4.211709466936948,3.4641923263706724,5.623964711471936,4.786056040039343,2.8901393049702806,4.57416819637911
gene_0393,2.7640766076476133,3.9482470052992817,3.3151976930511267,2.5956440242092236,2.4886465174559453,2.0469479759936746,3.323130501610475,2.8280207335990055,1.707747215884707,2.702818853375347
gene_0394,0.0,10.018501059786079,8.412166603724295,6.58633119266973,6.31482978119182,5.194039389960892,8.432295752395145,7.175976750854523,0.0,6.858282551878526
gene_0395,8.939112234326641,12.768757208669186,10.721455467323604,8.39439586752712,8.048362505421906,6.619895282427707,10.74711042415412,9.145909584669214,5.522909165547427,8.741002695992021
gene_0396,5.087182227760046,7.266604673905618,6.101500493488089,0.0,4.580263187984998,3.767333125215601,6.116100538438972,5.204869060393247,3.143046492314495,4.974439564266511
gene_0397,9.474611436253003,13.533672014031724,11.36372627629654,8.89726373291234,8.530501177080742,7.016461356065685,11.39091809814766,9.693797020814596,5.853760079255104,9.264634108713903
gene_0398,5.5716655428415995,7.958647648617584,6.682583508349627,5.232148896002299,5.016469518702202,4.12611918001055,6.698574004411058,5.700560408578952,3.4423779327615307,5.448185709552494
gene_0399,7.527382418455245,10.75222192075992,9.0282450057035,7.068691634067706,6.777306384858342,5.574433126548023,9.049848344595555,7.701520822621849,4.650691059882258,7.3605597836457335
gene_0400,2.1897981979228356,3.127939418624407,2.6264156043705476,2.0563600122139483,1.9715928437417365,1.6216638050735956,2.632700252863887,2.240456971774722,1.3529370949796873,2.1412676617057618
gene_0401,3.7019926974513586,5.287979913766396,4.440122106719664,3.4764069838801093,3.333102710926819,2.7415254838542813,4.450746703474954,3.787634566660775,2.287225941859301,3.6199487489042164
gene_0402,5.393846420575907,7.7046482424404985,6.46930955556389,5.065165411962078,4.856369419399887,3.9944345185190206,0.0,5.518627620172726,3.332514801566069,5.27430743323388
gene_0403,10.064467290868583,14.376230648297014,12.07119175067733,0.0,9.06158006046935,7.4532814660412,12.100076439346735,10.297298596014166,6.218194513056973,9.841417516314761
gene_0404,2.9884100292103826,4.268688109363885,3.584260294131528,2.8063073985523004,2.6906259368311183,2.2130789876831267,3.592836932200448,3.0575438827271495,1.8463485755734144,2.9221805742352025
gene_0405,7.460704980195639,10.656978903543562,8.948272949616051,7.0060772717561575,6.7172731086247754,5.525054883227154,8.969684926462827,7.633300869043244,4.609495309650475,7.295360057732129
gene_0406,3.3961548442207126,4.851116700647013,4.073304145642656,3.1892057558393594,3.057740477390025,0.0,4.083050997861791,3.4747214629998133,2.098268175304743,3.3208889060979283
gene_0407,3.939053586789897,5.6266011168889225,4.724449867850937,3.6990222612869745,3.5465413526218668,2.917081872659206,4.735754821527895,4.030179620701577,2.433690794766393,3.8517558700705967
gene_0408,10.155360533038456,14.506063870070328,12.180207928420662,9.536530502931708,9.143416124622016,7.520592819704971,12.209353477692655,10.39029456171542,6.274351669059404,9.93029637296491
gene_0409,0.6037604801926527,0.8624202025527228,0.7241425022563271,0.5669695543639371,0.5435979640548846,0.44711723600421927,0.7258752748907096,0.6177278702726147,0.3730252179905086,0.5903798774146337
gene_0410,1.2116830303272046,1.7307855660096272,1.453276937309135,1.1378475575541989,1.0909432630561513,0.8973167095339626,1.4567544275811493,1.239714095779601,0.7486219144038402,1.1848295845427086
gene_0411,1.006317127356981,1.437437939844217,1.2069637324310436,0.9449958915236203,0.9060413186538204,0.7452321695252202,1.2098518293453004,1.0295972596661656,0.621739378635946,0.9840150221486634
gene_0412,0.4295000313942237,0.6135040570280684,0.5151367763483654,0.403327891420084,0.0,0.31806796436797924,0.5163694272509697,0.43943608165694514,0.26536076489577143,0.4199814068704738
gene_0413,2.2483985679592684,3.2116450347660246,2.696700129415626,2.1113894929022443,2.024353901958901,1.6650605432488963,2.7031529590352483,2.3004130022990155,0.0,2.19856932422518
gene_0414,9.373781172265952,13.389644606568073,11.242791763253466,8.802577691485952,8.43971827886755,6.9417911011906375,11.26969420557763,0.0,5.791463469195749,9.166038455561239
gene_0415,3.332086182288673,4.75960009726966,3.996461022103207,3.129041200695387,3.000056022496813,2.467589736044623,4.006023999378949,3.4091706371592974,2.05868422211865,3.2582401405386334
gene_0416,0.0,7.712464604551996,0.0,5.07030401995153,4.861296203950561,3.9984868705077106,6.491368532814263,5.524226265364621,3.3358956363052177,5.279658215708079
gene_0417,13.166821624197219,18.807678449726264,15.792115367780443,12.364484317155863,11.854796169672413,9.75074236341726,15.829903710907713,13.471422769472177,0.0,12.875017149107698
gene_0418,16.712697964493962,23.872659500903783,20.044993537174147,15.694288096042117,15.047338945510678,0.0,20.0929584282686,17.09932938443087,10.325713599912358,16.342309407858814
gene_0419,4.134410358723489,5.905651555511958,4.958758250565171,3.8824747156275157,3.7224315391633063,3.061754110686085,4.970623871724438,4.230055774621694,2.554389324774845,4.042783124834722
gene_0420,17.151206910993462,24.499032022570997,20.570935489649422,16.106075932672443,15.442152084755762,12.70139480764442,20.620158886935243,17.547982793362486,10.596640400730076,16.77110007331772
gene_0421,4.8579149043224055,6.939115913040184,5.826520234384731,4.561891575882445,4.37384151195008,3.5975482927787152,5.84046228969064,4.970297868544047,3.0013967883190675,4.750253287180099
gene_0422,1.9176192286765998,2.7391550422223125,2.299967672918284,1.8007666205240298,1.7265355099235313,1.4201005818745176,2.305471176760662,1.9619814164488358,1.1847750130509196,1.87512075118396
gene_0423,2.4450909074249885,3.492603217369278,2.9326103745345327,2.2960961302397784,2.2014465716292313,1.8107218411481134,2.9396277046711647,2.5016556207597787,1.5106662305187362,2.39090254753439
gene_0424,1.007977797200997,1.4398100646689358,1.2089555183390637,0.9465553663026035,0.9075365088422975,0.746461985213612,1.2118483813209167,1.0312963474329608,0.6227654009591967,0.9856388880542678
gene_0425,1.822754469292305,2.6036488478168534,2.186188108852468,1.7116825679610108,1.6411236756719678,1.3498481052689322,2.1914193539690414,1.8649220564859483,1.1261641090420116,1.7823583944984118
gene_0426,3.097099310984671,4.423941451505759,3.714620811347497,2.9083735583513675,2.7884847305505054,2.293569269582162,3.7235093840648217,3.168747581469518,1.9135007731040456,3.0284610728026373
gene_0427,9.89537696422447,14.134699580036981,11.868387002336835,9.29238936917387,0.0,7.3280609490241835,11.896786407354261,10.124296535117038,6.11372434976245,9.676074587138116
gene_0428,24.76057044564678,0.0,29.69750758460278,23.251753057579577,22.29327046844185,18.336539377358324,29.76856960387609,25.333381282663424,0.0,24.21182409910777
gene_0429,1.11215674097361,1.5886207747727785,1.3339063945571445,1.0443860313802793,1.0013344031895897,0.8236121182839092,1.337098247666325,1.137885366050695,0.6871309473732311,1.0875090072015756
gene_0430,6.5620963906234895,9.373393396941434,7.870493442759013,6.1622265589457434,5.908207567240246,4.859586701720897,7.889326442637084,6.713903875606445,4.054302189182678,6.4166665255121
gene_0431,1.5650827785379293,2.2355868778422985,1.8771400193783885,1.4697124349827901,1.4091280232835177,1.1590283051225756,1.8816317552540596,1.601289390915564,0.9669651522256202,1.5303972506483727
gene_0432,7.1219370346258275,10.173077870234025,8.541959062176977,6.687952589148221,6.412262145601749,5.274178927547395,8.56239878621035,7.286695868552495,4.400192132496428,6.9640999227300915
gene_0433,3.8860608309187574,5.550905497928185,4.660891042626502,3.649258687541323,3.498829130397555,2.8778378755599094,4.672043908844597,3.9759609308434554,2.400949939809404,3.7999375451860598
gene_0434,0.7100476699242468,1.0142423616775336,0.8516219813793566,0.6667799967060533,0.6392940253883022,0.52582863904319,0.8536597947373279,0.7264739069943436,0.43869331555558155,0.6943115193539366
gene_0435,11.209701928602316,16.01210036923265,13.444771346305219,10.526624241759311,10.092696269398001,8.301389552937529,13.476942820554855,11.469027082621887,6.925762189985068,10.961271344476039
gene_0436,2.419308952512723,3.455775900068639,2.9016878316458854,2.2718852320992213,0.0,1.7916289114229362,2.9086311684235637,2.475277226310483,1.4947371996084975,2.3656919749978176
gene_0437,2.5975856488327693,3.7104289116432043,3.115510592827598,2.4392984073269193,2.33874577168932,1.9236524312087098,3.122965577834775,2.657678174285547,1.6048830367228994,2.540017684566835
gene_0438,1.5200302623421225,2.1712332120795113,1.823104614807746,1.4274052521371026,1.36856482499042,1.1256644842410284,1.8274670514501363,1.5551946301733934,0.9391300665810625,1.486343193018741
gene_0439,2.3029695035516298,3.2895949484669655,2.7621518029629106,2.162635077946419,2.0734870440869053,1.70547326764655,2.7687612493650637,2.356246381475302,1.4228584501153876,2.251930853047239
gene_0440,6.796264317010387,9.70788224994072,8.151351421585112,6.382125159840492,6.1190415191250285,5.033000695252802,8.17085647567674,6.953489040914012,4.198979664195592,6.645644797873719
gene_0441,3.6665028814931024,5.23728574733551,4.397556080992992,3.4430797857635813,0.0,2.7152433588425704,4.408078823148803,3.751323729586336,2.265299040764272,3.5852454619513883
gene_0442,6.154260816772565,8.790835164417688,7.38134073626965,5.779242973325438,5.5410113116261375,4.557562437949551,7.399003261522633,6.296633436878901,3.8023265153335357,6.017869446215677
gene_0443,6.362392649226702,9.088133684263655,7.630971361156593,5.974692023349079,5.728403570789869,0.0,7.649231217893587,6.509580189466625,3.9309179430917665,6.221388639275726
gene_0444,16.59571137222717,23.705554160444127,19.90468133318974,15.584430233098033,14.94200963783944,12.290020366861865,19.952310476628757,16.979636425281974,10.253435021711343,16.227915484660024
gene_0445,3.1446308438561967,4.49183618054404,3.771629516419884,2.953008695785014,2.831279920605218,2.328768936168122,3.7806545030664602,3.2173787084391923,1.9428674855545962,3.0749392068816794
gene_0446,1.0116926695618347,1.4451164420801716,1.213411088147279,0.9500438681109216,0.9108812078054208,0.7492130487836492,1.2163146126900957,1.035097159621037,0.6250605844262667,0.9892714310261141
gene_0447,12.880378050048241,18.3985183053613,15.448558653910569,12.095495552714313,11.596895646480993,9.538615430061512,15.485524913442001,13.17835261198876,7.957966755933219,12.594921767345841
gene_0448,3.1803602714636865,4.542872611720377,3.814482929256077,2.9865609045049903,2.8634490418734404,2.3552285065440697,3.823610458179651,3.253934700336826,1.9649424274549125,3.1098767951853623
gene_0449,13.505204098800045,19.2910288707312,16.197966926332917,12.682247017968796,12.15946007249569,10.00133285703222,16.23672641598465,13.817633381513698,8.344007049540078,13.205900355990552
gene_0450,6.500374356609917,9.285228750823878,7.796464834360071,6.104265636912647,5.852635907405208,4.813878202814341,7.815120694039361,6.650753964555738,4.01616806820579,6.356312381658418
gene_0451,3.885863115055903,5.550623077729969,4.660653904780684,0.0,3.498651116194846,2.877691456287675,4.6718062035607835,3.9757586410234245,2.4008277837470895,3.7997442111227944
gene_0452,6.279300252002841,8.969443302240759,7.531311415833635,5.896662968830621,5.6535910260123154,4.6501608913194215,0.0,6.424565533395458,3.8795804332602284,6.140137744431701
gene_0453,31.17121944825052,44.52542071285891,37.38635699116086,29.27176087099275,28.065121824088553,23.08397111075496,37.47581736131132,31.892334187596965,19.25871485659907,30.48039962942035
gene_0454,35.35582588062633,50.50277306599971,42.405319762509556,33.201372897595625,31.83274758237704,26.18289812434871,0.0,36.17374727143406,21.844117144180704,34.57226637728402
gene_0455,0.0,6.783063564379541,5.695488820802804,4.459300135751888,4.275479090978474,0.0,0.0,4.85852186340891,2.9338989940828424,4.6434258193171765
gene_0456,5.200076040753898,7.427863829254839,6.2369038710071685,4.883202680877791,4.68190754681794,3.8509370895089945,6.251827917472169,5.320374557946508,0.0,5.084831412793784
gene_0457,12.997055253642628,18.565181710566367,15.588499781127357,12.20506287998494,11.701946394925619,9.625021199381122,15.625800900378955,13.297729025070197,8.030054182542246,12.709013158576276
gene_0458,1.901839589221745,2.71661517699211,2.2810417776760263,1.7859485338104246,1.7123282536313638,1.4084149068267793,2.2864999944744113,1.9458367309420819,1.1750257769870078,1.8596908217456642
gene_0459,6.181450965684969,8.829673966395903,7.413952248808311,5.804776255343228,5.565492061983325,4.57769821136814,7.431692808890511,6.324452602476979,3.81912557979368,0.0
gene_0460,4.317255102771442,6.166829632532203,5.17805986904317,4.054177578686021,3.887056475480583,3.1971605164689434,5.190450248578021,4.417130447503965,2.667357468176915,4.221575644581122
gene_0461,6.064128670365917,8.66208910284087,7.273237406929814,5.6946031458466075,5.459860502837002,4.4908147167942865,7.290641255899908,6.204416174124121,3.7466395920182434,5.92973481784501
gene_0462,1.9253617062429935,2.750214509163472,2.3092539002593027,1.8080373002049692,1.733506478014204,1.4258343045723099,2.3147796247565426,1.969903008428814,1.1895585977285206,1.8826916391544257
gene_0463,0.9038563483371356,1.2910814811243467,1.084073600770077,0.8487786926070447,0.8137903802470982,0.6693544302277187,1.0866676386330913,0.0,0.5584353769941699,0.8838249896075432
gene_0464,0.5573840492954175,0.7961754378816338,0.668519211535269,0.5234191312716452,0.501842774301781,0.4127729848006692,0.6701188853449099,0.5702785673969892,0.3443721696168508,0.5450312458193669
gene_0465,1.449325886394933,2.0702380588255553,1.7383027017999046,1.3610093387948332,1.304905880631559,1.0733040761255068,1.742462219218875,1.4828545797632124,0.895446327555667,0.0
gene_0466,2.8005263186015417,4.0003122996256755,3.3589150044065756,2.629872624878232,2.52146414847847,2.0739409550798067,3.3669524224323335,2.8653136718722063,1.730267175074387,2.7384607620307673
gene_0467,3.304519472841938,4.7202234107777254,3.9633978677354973,3.1031543043465097,2.975236234480618,2.447175099217743,3.9728817294657275,3.3809661996785234,2.041652504843335,3.231284367383863
gene_0468,30.744583051723506,43.91600711329409,36.87465482139295,28.871122115145116,27.68099817878174,22.76802382262989,36.96289075917829,31.455827988113157,18.995123349638575,30.06321839324228
gene_0469,13.389569727156838,19.125855061768462,16.059276558255444,12.573658976335492,12.05534824162535,9.915699361080817,16.097704181080264,13.699323925249388,8.272563922497978,13.092828685360749
gene_0470,1.6928128253138754,2.418038324113559,2.0303377835913383,1.5896590861387834,1.5241302396489942,1.253619301623253,2.0351961004820023,0.0,1.0458814279767785,1.6552965307961662
gene_0471,6.272601041868122,8.959874053588571,7.5232764699416,0.0,5.647559367582391,4.645199764486656,7.541278627731524,6.417711343787505,3.8754414172052685,6.133587002891201
gene_0472,2.9488180204712977,4.21213431143174,3.5367741515000546,2.769127980078257,2.654979126465951,2.183758967416769,3.5452371618117198,3.017035952777171,1.8218871903468314,2.8834660077261103
gene_0473,3.333820078932268,4.762076820314032,3.998540635286478,3.1306694401041977,3.001617142703023,2.4688737801320295,4.008108588788312,3.410944645753863,2.059755486626131,3.2599356103838417
gene_0474,0.0,7.616929740679482,6.395655558160559,5.007497792736895,4.801078971859242,3.9489573208168722,6.410959475408319,5.455797270053435,3.2945736527567635,5.214258702738726
gene_0475,8.228911717598228,11.754296518405843,9.86965016346644,7.72747233793462,7.4089308638525475,6.093953452072973,9.893266868273706,8.419279294913968,5.084121415668444,8.046541717240745
gene_0476,3.155743643853935,4.50770986479366,3.784958064845028,2.96344432294041,0.0,2.3369985646089746,3.794014944860513,3.2287485918624625,1.9497333782018234,3.085805723845997
gene_0477,12.83703288865257,18.336603449889793,15.396571028579825,12.054791684795541,11.557869671347943,9.506515997599148,15.433412888929855,13.134004703978905,7.931186536278408,12.552537225941064
